term,amount,date
school,8451,2020-07-10
wear,8449,2020-07-10
pandemia,8332,2020-07-10
the,8320,2020-07-10
said,8236,2020-07-10
read,7959,2020-07-10
chinese,7858,2020-07-10
corona,7750,2020-07-10
year,7714,2020-07-10
risk,7706,2020-07-10
hospital,7602,2020-07-10
response,7422,2020-07-10
face,7393,2020-07-10
way,7333,2020-07-10
support,7329,2020-07-10
children,7310,2020-07-10
keep,7271,2020-07-10
open,7266,2020-07-10
daily,7229,2020-07-10
live,7219,2020-07-10
much,7216,2020-07-10
really,7199,2020-07-10
let,7179,2020-07-10
number,7173,2020-07-10
tests,7125,2020-07-10
president,7122,2020-07-10
another,7099,2020-07-10
students,7093,2020-07-10
dr,7071,2020-07-10
stop,7005,2020-07-10
days,7003,2020-07-10
tested,6994,2020-07-10
covid__19,6992,2020-07-10
per,6960,2020-07-10
americans,6796,2020-07-10
data,6751,2020-07-10
million,6747,2020-07-10
uk,6698,2020-07-10
record,6632,2020-07-10
social,6622,2020-07-10
safe,6615,2020-07-10
life,6608,2020-07-10
every,6604,2020-07-10
texas,6585,2020-07-10
since,6568,2020-07-10
must,6558,2020-07-10
last,6444,2020-07-10
global,6423,2020-07-10
county,6419,2020-07-10
never,6405,2020-07-10
got,6365,2020-07-10
salud,6338,2020-07-10
stay,6335,2020-07-10
rate,6331,2020-07-10
money,6312,2020-07-10
week,6311,2020-07-10
24,6304,2020-07-10
great,6232,2020-07-10
kids,6187,2020-07-10
et,6183,2020-07-10
come,6136,2020-07-10
em,6132,2020-07-10
latest,6093,2020-07-10
nuevos,6024,2020-07-10
update,5994,2020-07-10
america,5984,2020-07-10
positivo,5960,2020-07-10
business,5948,2020-07-10
months,5932,2020-07-10
getting,5883,2020-07-10
two,5776,2020-07-10
look,5742,2020-07-10
case,5725,2020-07-10
cover,5688,2020-07-10
family,5666,2020-07-10
lives,5646,2020-07-10
11,5639,2020-07-10
times,5630,2020-07-10
12,5626,2020-07-10
next,5587,2020-07-10
everyone,5562,2020-07-10
20,5550,2020-07-10
kong,5536,2020-07-10
without,5528,2020-07-10
real,5499,2020-07-10
hong,5480,2020-07-10
des,5461,2020-07-10
up,5455,2020-07-10
outbreak,5449,2020-07-10
reported,5441,2020-07-10
usa,5436,2020-07-10
died,5293,2020-07-10
il,5262,2020-07-10
to,5217,2020-07-10
control,5210,2020-07-10
eu,5178,2020-07-10
reports,5118,2020-07-10
numbers,5114,2020-07-10
fauci,5096,2020-07-10
plan,5073,2020-07-10
countries,5039,2020-07-10
post,5036,2020-07-10
sa,5014,2020-07-10
high,5013,2020-07-10
man,5009,2020-07-10
speakupforstudents,4981,2020-07-10
du,4969,2020-07-10
better,4947,2020-07-10
wearing,4943,2020-07-10
contagios,4941,2020-07-10
in,4898,2020-07-10
economy,4897,2020-07-10
gt,4887,2020-07-10
yet,4838,2020-07-10
report,4838,2020-07-10
amid,4831,2020-07-10
com,4806,2020-07-10
friday,4800,2020-07-10
free,4799,2020-07-10
país,4795,2020-07-10
impact,4751,2020-07-10
check,4751,2020-07-10
long,4736,2020-07-10
around,4736,2020-07-10
personas,4735,2020-07-10
hospitals,4708,2020-07-10
não,4699,2020-07-10
video,4670,2020-07-10
made,4660,2020-07-10
beijing,4657,2020-07-10
confirmed,4656,2020-07-10
ca,4641,2020-07-10
use,4608,2020-07-10
mil,4605,2020-07-10
dan,4583,2020-07-10
thank,4566,2020-07-10
virologist,4548,2020-07-10
medical,4531,2020-07-10
mundo,4522,2020-07-10
ser,4477,2020-07-10
thanks,4463,2020-07-10
gop,4426,2020-07-10
30,4423,2020-07-10
ahora,4415,2020-07-10
workers,4395,2020-07-10
ng,4366,2020-07-10
job,4363,2020-07-10
already,4328,2020-07-10
give,4325,2020-07-10
american,4324,2020-07-10
100,4305,2020-07-10
hope,4305,2020-07-10
mais,4301,2020-07-10
fight,4296,2020-07-10
covid_19,4271,2020-07-10
oms,4239,2020-07-10
community,4225,2020-07-10
ve,4210,2020-07-10
infected,4208,2020-07-10
church,4191,2020-07-10
done,4188,2020-07-10
pay,4168,2020-07-10
treat,4159,2020-07-10
hoy,4159,2020-07-10
end,4145,2020-07-10
disease,4115,2020-07-10
media,4113,2020-07-10
sure,4112,2020-07-10
día,4100,2020-07-10
nothing,4089,2020-07-10
watch,4083,2020-07-10
working,4069,2020-07-10
study,4065,2020-07-10
person,4064,2020-07-10
full,4061,2020-07-10
gente,4060,2020-07-10
spike,4059,2020-07-10
updates,4043,2020-07-10
put,4035,2020-07-10
thing,4027,2020-07-10
important,4022,2020-07-10
est,4001,2020-07-10
rise,3998,2020-07-10
believe,3970,2020-07-10
protect,3969,2020-07-10
part,3967,2020-07-10
away,3950,2020-07-10
find,3943,2020-07-10
exclusive,3936,2020-07-10
bad,3936,2020-07-10
weeks,3925,2020-07-10
surge,3919,2020-07-10
california,3898,2020-07-10
and,3886,2020-07-10
south,3860,2020-07-10
venezuela,3855,2020-07-10
15,3850,2020-07-10
taking,3836,2020-07-10
accuses,3830,2020-07-10
big,3822,2020-07-10
air,3821,2020-07-10
non,3811,2020-07-10
cnn,3788,2020-07-10
years,3784,2020-07-10
oh,3779,2020-07-10
show,3779,2020-07-10
anyone,3772,2020-07-10
needs,3745,2020-07-10
local,3738,2020-07-10
ang,3736,2020-07-10
hit,3715,2020-07-10
sick,3712,2020-07-10
méxico,3709,2020-07-10
things,3691,2020-07-10
increase,3691,2020-07-10
flees,3689,2020-07-10
governor,3681,2020-07-10
something,3670,2020-07-10
online,3656,2020-07-10
dos,3651,2020-07-10
cdc,3645,2020-07-10
across,3638,2020-07-10
recovery,3636,2020-07-10
youtube,3628,2020-07-10
best,3622,2020-07-10
of,3615,2020-07-10
vacuna,3612,2020-07-10
symptoms,3612,2020-07-10
13,3609,2020-07-10
staff,3576,2020-07-10
love,3569,2020-07-10
airborne,3564,2020-07-10
safety,3563,2020-07-10
recovered,3562,2020-07-10
might,3560,2020-07-10
businesses,3547,2020-07-10
continue,3539,2020-07-10
city,3537,2020-07-10
story,3533,2020-07-10
article,3533,2020-07-10
information,3529,2020-07-10
food,3521,2020-07-10
de,3519,2020-07-10
pneumonia,3518,2020-07-10
ever,3517,2020-07-10
reopen,3515,2020-07-10
science,3508,2020-07-10
infections,3504,2020-07-10
enough,3502,2020-07-10
reopening,3496,2020-07-10
pour,3494,2020-07-10
muertes,3489,2020-07-10
experts,3482,2020-07-10
population,3480,2020-07-10
quarantine,3474,2020-07-10
follow,3473,2020-07-10
tell,3463,2020-07-10
travel,3446,2020-07-10
god,3438,2020-07-10
start,3437,2020-07-10
shit,3433,2020-07-10
least,3431,2020-07-10
situation,3429,2020-07-10
argentina,3426,2020-07-10
flu,3420,2020-07-10
someone,3416,2020-07-10
gobierno,3411,2020-07-10
través,3405,2020-07-10
far,3397,2020-07-10
gov,3389,2020-07-10
call,3374,2020-07-10
treatment,3359,2020-07-10
julio,3354,2020-07-10
top,3351,2020-07-10
federal,3342,2020-07-10
breaking,3340,2020-07-10
others,3321,2020-07-10
fuck,3293,2020-07-10
old,3281,2020-07-10
less,3265,2020-07-10
single,3262,2020-07-10
place,3262,2020-07-10
medidas,3259,2020-07-10
doctor,3247,2020-07-10
dead,3243,2020-07-10
au,3239,2020-07-10
whistleblowers,3236,2020-07-10
14,3227,2020-07-10
possible,3222,2020-07-10
infection,3216,2020-07-10
research,3212,2020-07-10
truth,3206,2020-07-10
making,3204,2020-07-10
70,3203,2020-07-10
learn,3201,2020-07-10
trying,3201,2020-07-10
pm,3199,2020-07-10
given,3195,2020-07-10
economic,3183,2020-07-10
national,3176,2020-07-10
va,3170,2020-07-10
change,3167,2020-07-10
nuevo,3165,2020-07-10
yes,3164,2020-07-10
así,3151,2020-07-10
worse,3125,2020-07-10
contact,3125,2020-07-10
education,3124,2020-07-10
officials,3124,2020-07-10
solo,3120,2020-07-10
party,3120,2020-07-10
order,3119,2020-07-10
coming,3115,2020-07-10
soon,3110,2020-07-10
saying,3103,2020-07-10
house,3093,2020-07-10
save,3093,2020-07-10
lost,3089,2020-07-10
market,3088,2020-07-10
tax,3080,2020-07-10
team,3079,2020-07-10
um,3073,2020-07-10
hard,3072,2020-07-10
07,3069,2020-07-10
it,3064,2020-07-10
pacientes,3061,2020-07-10
fucking,3056,2020-07-10
cuarentena,3055,2020-07-10
ccp,3049,2020-07-10
maybe,3038,2020-07-10
york,3035,2020-07-10
mas,3033,2020-07-10
rt,3032,2020-07-10
normal,3021,2020-07-10
exams,3013,2020-07-10
lot,3011,2020-07-10
scientists,3003,2020-07-10
leadership,2997,2020-07-10
used,2989,2020-07-10
distancing,2980,2020-07-10
transmission,2962,2020-07-10
puede,2949,2020-07-10
mayor,2945,2020-07-10
second,2907,2020-07-10
brasil,2903,2020-07-10
50,2897,2020-07-10
system,2891,2020-07-10
close,2886,2020-07-10
govt,2883,2020-07-10
future,2880,2020-07-10
early,2877,2020-07-10
ll,2874,2020-07-10
positivos,2873,2020-07-10
no,2864,2020-07-10
everything,2856,2020-07-10
white,2856,2020-07-10
join,2856,2020-07-10
wants,2848,2020-07-10
sur,2844,2020-07-10
united,2842,2020-07-10
point,2841,2020-07-10
presidente,2840,2020-07-10
kill,2832,2020-07-10
pas,2824,2020-07-10
hours,2817,2020-07-10
found,2816,2020-07-10
días,2816,2020-07-10
el,2802,2020-07-10
wrong,2801,2020-07-10
always,2800,2020-07-10
including,2799,2020-07-10
set,2793,2020-07-10
worst,2786,2020-07-10
dying,2785,2020-07-10
highest,2779,2020-07-10
catholic,2771,2020-07-10
spreading,2766,2020-07-10
feel,2762,2020-07-10
looking,2758,2020-07-10
plus,2757,2020-07-10
shut,2750,2020-07-10
foxnews,2750,2020-07-10
results,2743,2020-07-10
handling,2741,2020-07-10
la,2739,2020-07-10
fake,2738,2020-07-10
donald,2738,2020-07-10
actually,2725,2020-07-10
likely,2715,2020-07-10
une,2706,2020-07-10
anything,2704,2020-07-10
financial,2700,2020-07-10
small,2693,2020-07-10
healthcare,2684,2020-07-10
related,2681,2020-07-10
van,2662,2020-07-10
casa,2656,2020-07-10
true,2646,2020-07-10
kazakhstan,2643,2020-07-10
almost,2641,2020-07-10
this,2641,2020-07-10
fall,2637,2020-07-10
cause,2633,2020-07-10
billion,2627,2020-07-10
10jul,2622,2020-07-10
visit,2616,2020-07-10
link,2609,2020-07-10
relief,2608,2020-07-10
june,2602,2020-07-10
17,2597,2020-07-10
three,2586,2020-07-10
bill,2580,2020-07-10
black,2579,2020-07-10
makes,2577,2020-07-10
en,2575,2020-07-10
vía,2574,2020-07-10
fallecidos,2570,2020-07-10
stupid,2569,2020-07-10
listen,2568,2020-07-10
share,2567,2020-07-10
fact,2566,2020-07-10
arizona,2566,2020-07-10
month,2565,2020-07-10
low,2551,2020-07-10
doctors,2549,2020-07-10
told,2545,2020-07-10
bien,2544,2020-07-10
prevent,2541,2020-07-10
political,2540,2020-07-10
toll,2535,2020-07-10
remember,2533,2020-07-10
teachers,2532,2020-07-10
using,2531,2020-07-10
thousands,2528,2020-07-10
together,2526,2020-07-10
families,2514,2020-07-10
women,2514,2020-07-10
summer,2512,2020-07-10
millions,2509,2020-07-10
past,2504,2020-07-10
40,2500,2020-07-10
horas,2491,2020-07-10
closed,2475,2020-07-10
is,2474,2020-07-10
leaders,2473,2020-07-10
info,2467,2020-07-10
diosdado,2466,2020-07-10
shows,2463,2020-07-10
dans,2461,2020-07-10
release,2447,2020-07-10
left,2444,2020-07-10
thought,2443,2020-07-10
act,2443,2020-07-10
mean,2443,2020-07-10
friends,2440,2020-07-10
jobs,2425,2020-07-10
despite,2425,2020-07-10
send,2415,2020-07-10
wow,2415,2020-07-10
anti,2409,2020-07-10
human,2405,2020-07-10
little,2404,2020-07-10
vote,2400,2020-07-10
current,2400,2020-07-10
18,2396,2020-07-10
office,2394,2020-07-10
become,2383,2020-07-10
60,2382,2020-07-10
available,2378,2020-07-10
rules,2365,2020-07-10
muertos,2364,2020-07-10
blood,2363,2020-07-10
active,2360,2020-07-10
25,2359,2020-07-10
understand,2357,2020-07-10
according,2349,2020-07-10
bolivia,2347,2020-07-10
cómo,2346,2020-07-10
company,2344,2020-07-10
caused,2337,2020-07-10
ago,2335,2020-07-10
wait,2331,2020-07-10
coronaviruspandemic,2326,2020-07-10
instead,2321,2020-07-10
talk,2317,2020-07-10
hear,2316,2020-07-10
app,2311,2020-07-10
etc,2308,2020-07-10
based,2305,2020-07-10
police,2304,2020-07-10
hands,2304,2020-07-10
wo,2298,2020-07-10
potus,2297,2020-07-10
deadly,2294,2020-07-10
yesterday,2288,2020-07-10
australia,2286,2020-07-10
ai,2286,2020-07-10
aid,2285,2020-07-10
africa,2283,2020-07-10
homes,2278,2020-07-10
viernes,2277,2020-07-10
bbc,2275,2020-07-10
dio,2275,2020-07-10
you,2268,2020-07-10
pa,2267,2020-07-10
seen,2251,2020-07-10
problem,2247,2020-07-10
vida,2246,2020-07-10
yang,2244,2020-07-10
gets,2243,2020-07-10
parents,2243,2020-07-10
emergency,2235,2020-07-10
reason,2235,2020-07-10
00,2234,2020-07-10
hacer,2226,2020-07-10
26,2226,2020-07-10
fear,2223,2020-07-10
coronavírus,2217,2020-07-10
we,2215,2020-07-10
immunity,2209,2020-07-10
ne,2207,2020-07-10
means,2204,2020-07-10
records,2202,2020-07-10
guidelines,2201,2020-07-10
measures,2200,2020-07-10
affected,2197,2020-07-10
unknown,2191,2020-07-10
return,2190,2020-07-10
among,2188,2020-07-10
canada,2185,2020-07-10
election,2184,2020-07-10
issues,2181,2020-07-10
tras,2176,2020-07-10
march,2172,2020-07-10
employees,2172,2020-07-10
remdesivir,2171,2020-07-10
contagio,2170,2020-07-10
all,2167,2020-07-10
200,2166,2020-07-10
politics,2163,2020-07-10
personal,2154,2020-07-10
500,2153,2020-07-10
action,2141,2020-07-10
england,2140,2020-07-10
restrictions,2133,2020-07-10
else,2131,2020-07-10
industry,2127,2020-07-10
nation,2124,2020-07-10
play,2119,2020-07-10
san,2117,2020-07-10
contract,2113,2020-07-10
sir,2112,2020-07-10
higher,2104,2020-07-10
juntosvenceremosalcovid19,2103,2020-07-10
young,2102,2020-07-10
seems,2101,2020-07-10
lies,2099,2020-07-10
child,2092,2020-07-10
ver,2091,2020-07-10
sars,2088,2020-07-10
menos,2084,2020-07-10
killing,2084,2020-07-10
minister,2082,2020-07-10
services,2080,2020-07-10
pruebas,2080,2020-07-10
der,2078,2020-07-10
wearamask,2073,2020-07-10
warns,2067,2020-07-10
whole,2066,2020-07-10
das,2065,2020-07-10
tv,2064,2020-07-10
rising,2064,2020-07-10
age,2062,2020-07-10
gracias,2062,2020-07-10
for,2061,2020-07-10
caso,2055,2020-07-10
fox,2051,2020-07-10
evidence,2049,2020-07-10
plans,2047,2020-07-10
21,2045,2020-07-10
poor,2043,2020-07-10
hace,2038,2020-07-10
whitehouse,2037,2020-07-10
following,2036,2020-07-10
called,2036,2020-07-10
hoax,2032,2020-07-10
on,2027,2020-07-10
bolsonaro,2027,2020-07-10
cada,2026,2020-07-10
matter,2022,2020-07-10
par,2020,2020-07-10
happen,2017,2020-07-10
cure,2014,2020-07-10
administration,2010,2020-07-10
ready,2010,2020-07-10
wave,2007,2020-07-10
director,2006,2020-07-10
aquí,2005,2020-07-10
16,2002,2020-07-10
confirmados,2002,2020-07-10
international,1996,2020-07-10
jul,1996,2020-07-10
went,1990,2020-07-10
able,1990,2020-07-10
especially,1989,2020-07-10
opening,1987,2020-07-10
lead,1986,2020-07-10
hey,1985,2020-07-10
residents,1979,2020-07-10
took,1978,2020-07-10
sense,1975,2020-07-10
source,1970,2020-07-10
robert,1970,2020-07-10
france,1966,2020-07-10
citizens,1963,2020-07-10
nursing,1962,2020-07-10
ok,1959,2020-07-10
different,1955,2020-07-10
law,1955,2020-07-10
seriously,1952,2020-07-10
uma,1951,2020-07-10
tweet,1951,2020-07-10
lol,1944,2020-07-10
últimas,1940,2020-07-10
virtual,1940,2020-07-10
dios,1939,2020-07-10
ask,1939,2020-07-10
department,1937,2020-07-10
heart,1935,2020-07-10
group,1934,2020-07-10
term,1934,2020-07-10
power,1930,2020-07-10
dice,1930,2020-07-10
prison,1927,2020-07-10
needed,1922,2020-07-10
final,1919,2020-07-10
कर,1919,2020-07-10
key,1918,2020-07-10
issue,1917,2020-07-10
ppe,1916,2020-07-10
general,1913,2020-07-10
continues,1913,2020-07-10
che,1912,2020-07-10
je,1904,2020-07-10
sad,1903,2020-07-10
que,1903,2020-07-10
qui,1897,2020-07-10
sign,1895,2020-07-10
españa,1890,2020-07-10
abc,1882,2020-07-10
suffering,1882,2020-07-10
common,1875,2020-07-10
leave,1870,2020-07-10
announced,1868,2020-07-10
reporting,1868,2020-07-10
service,1867,2020-07-10
decision,1863,2020-07-10
self,1860,2020-07-10
tem,1858,2020-07-10
vez,1853,2020-07-10
govrondesantis,1848,2020-07-10
lack,1845,2020-07-10
members,1843,2020-07-10
serious,1841,2020-07-10
access,1834,2020-07-10
victoria,1824,2020-07-10
icu,1824,2020-07-10
line,1823,2020-07-10
पर,1823,2020-07-10
probably,1822,2020-07-10
disney,1822,2020-07-10
niro,1821,2020-07-10
concerns,1820,2020-07-10
digital,1818,2020-07-10
click,1817,2020-07-10
try,1816,2020-07-10
noticias,1815,2020-07-10
ini,1812,2020-07-10
run,1812,2020-07-10
finally,1811,2020-07-10
leader,1809,2020-07-10
biden,1806,2020-07-10
staysafe,1804,2020-07-10
half,1801,2020-07-10
ka,1801,2020-07-10
weekend,1797,2020-07-10
taxes,1795,2020-07-10
nbc,1793,2020-07-10
communities,1791,2020-07-10
reuters,1790,2020-07-10
season,1786,2020-07-10
rest,1786,2020-07-10
distance,1783,2020-07-10
negative,1780,2020-07-10
millones,1778,2020-07-10
claims,1778,2020-07-10
provide,1777,2020-07-10
número,1777,2020-07-10
drug,1775,2020-07-10
registra,1774,2020-07-10
idea,1773,2020-07-10
ce,1773,2020-07-10
22,1771,2020-07-10
gon,1768,2020-07-10
talking,1766,2020-07-10
und,1765,2020-07-10
buy,1764,2020-07-10
mejor,1758,2020-07-10
released,1752,2020-07-10
damn,1751,2020-07-10
thursday,1750,2020-07-10
co,1748,2020-07-10
prueba,1747,2020-07-10
university,1742,2020-07-10
demand,1742,2020-07-10
colombia,1741,2020-07-10
border,1739,2020-07-10
deal,1738,2020-07-10
course,1738,2020-07-10
living,1737,2020-07-10
behind,1735,2020-07-10
that,1735,2020-07-10
hell,1734,2020-07-10
prevención,1731,2020-07-10
dangerous,1730,2020-07-10
hi,1722,2020-07-10
companies,1717,2020-07-10
though,1710,2020-07-10
sorry,1709,2020-07-10
situación,1708,2020-07-10
policy,1708,2020-07-10
evitar,1708,2020-07-10
rates,1707,2020-07-10
killed,1704,2020-07-10
force,1700,2020-07-10
sports,1700,2020-07-10
recent,1693,2020-07-10
capacity,1691,2020-07-10
mental,1688,2020-07-10
wonder,1687,2020-07-10
2019,1687,2020-07-10
2021,1686,2020-07-10
failed,1677,2020-07-10
nueva,1676,2020-07-10
comes,1676,2020-07-10
learning,1672,2020-07-10
covidー19,1672,2020-07-10
hospitalizations,1670,2020-07-10
vamos,1669,2020-07-10
failure,1668,2020-07-10
center,1666,2020-07-10
países,1665,2020-07-10
información,1663,2020-07-10
question,1661,2020-07-10
list,1661,2020-07-10
thinking,1659,2020-07-10
entire,1657,2020-07-10
mandatory,1656,2020-07-10
guy,1655,2020-07-10
novel,1651,2020-07-10
thread,1650,2020-07-10
nigeria,1648,2020-07-10
brain,1647,2020-07-10
pandemi,1647,2020-07-10
interesting,1644,2020-07-10
campaign,1644,2020-07-10
twitter,1642,2020-07-10
republican,1642,2020-07-10
rally,1641,2020-07-10
parte,1638,2020-07-10
hate,1636,2020-07-10
huge,1635,2020-07-10
level,1633,2020-07-10
45,1633,2020-07-10
nearly,1633,2020-07-10
riesgo,1629,2020-07-10
result,1623,2020-07-10
name,1617,2020-07-10
33,1615,2020-07-10
fund,1614,2020-07-10
trumpvirus,1613,2020-07-10
houston,1612,2020-07-10
funding,1610,2020-07-10
cummings,1609,2020-07-10
area,1608,2020-07-10
critical,1607,2020-07-10
alerta,1606,2020-07-10
facts,1604,2020-07-10
program,1598,2020-07-10
zero,1598,2020-07-10
patient,1596,2020-07-10
fighting,1594,2020-07-10
advice,1593,2020-07-10
semana,1593,2020-07-10
casi,1592,2020-07-10
cost,1590,2020-07-10
mal,1590,2020-07-10
después,1587,2020-07-10
churches,1585,2020-07-10
guess,1585,2020-07-10
republicans,1583,2020-07-10
favor,1582,2020-07-10
looks,1581,2020-07-10
damage,1581,2020-07-10
protests,1578,2020-07-10
taken,1575,2020-07-10
hand,1575,2020-07-10
sector,1575,2020-07-10
protection,1574,2020-07-10
details,1573,2020-07-10
longer,1569,2020-07-10
23,1567,2020-07-10
webinar,1563,2020-07-10
31,1561,2020-07-10
plasma,1560,2020-07-10
poll,1559,2020-07-10
dies,1558,2020-07-10
atención,1557,2020-07-10
focus,1556,2020-07-10
yeah,1556,2020-07-10
guidance,1550,2020-07-10
inside,1548,2020-07-10
mortes,1545,2020-07-10
ppl,1544,2020-07-10
currently,1543,2020-07-10
pra,1543,2020-07-10
started,1542,2020-07-10
cabello,1540,2020-07-10
años,1537,2020-07-10
april,1534,2020-07-10
percent,1527,2020-07-10
happy,1526,2020-07-10
threat,1526,2020-07-10
waiting,1525,2020-07-10
war,1521,2020-07-10
head,1521,2020-07-10
deadlier,1520,2020-07-10
tiktokdown,1517,2020-07-10
dia,1512,2020-07-10
hold,1512,2020-07-10
blame,1512,2020-07-10
helping,1511,2020-07-10
slow,1510,2020-07-10
stayhome,1508,2020-07-10
99,1506,2020-07-10
worth,1503,2020-07-10
either,1502,2020-07-10
came,1501,2020-07-10
seeing,1500,2020-07-10
unemployment,1499,2020-07-10
restaurants,1496,2020-07-10
special,1494,2020-07-10
cov,1491,2020-07-10
goes,1491,2020-07-10
chief,1490,2020-07-10
paid,1487,2020-07-10
wtf,1483,2020-07-10
questions,1483,2020-07-10
cas,1481,2020-07-10
links,1481,2020-07-10
healthy,1478,2020-07-10
move,1476,2020-07-10
late,1474,2020-07-10
forced,1468,2020-07-10
analysis,1468,2020-07-10
lie,1468,2020-07-10
review,1467,2020-07-10
blog,1467,2020-07-10
efforts,1467,2020-07-10
tener,1466,2020-07-10
are,1462,2020-07-10
imagine,1461,2020-07-10
increased,1461,2020-07-10
student,1461,2020-07-10
happened,1460,2020-07-10
happening,1460,2020-07-10
blm,1459,2020-07-10
firm,1459,2020-07-10
democrats,1458,2020-07-10
increasing,1457,2020-07-10
biggest,1456,2020-07-10
responsible,1454,2020-07-10
gone,1453,2020-07-10
fine,1452,2020-07-10
vaccines,1450,2020-07-10
technology,1449,2020-07-10
bring,1444,2020-07-10
bars,1443,2020-07-10
kind,1443,2020-07-10
28,1443,2020-07-10
sigue,1442,2020-07-10
major,1441,2020-07-10
congress,1440,2020-07-10
65,1438,2020-07-10
large,1437,2020-07-10
ones,1436,2020-07-10
west,1434,2020-07-10
quédateencasa,1433,2020-07-10
lying,1429,2020-07-10
según,1429,2020-07-10
guys,1428,2020-07-10
takes,1427,2020-07-10
tan,1424,2020-07-10
date,1423,2020-07-10
allowed,1423,2020-07-10
within,1421,2020-07-10
gove,1420,2020-07-10
ass,1419,2020-07-10
effects,1415,2020-07-10
morning,1414,2020-07-10
ways,1413,2020-07-10
outside,1410,2020-07-10
actual,1408,2020-07-10
four,1408,2020-07-10
mga,1406,2020-07-10
funds,1404,2020-07-10
coronavirus,357463,2020-04-21
covid,224951,2020-04-21
19,215341,2020-04-21
covid19,205619,2020-04-21
nan,87564,2020-04-21
amp,46200,2020-04-21
people,44872,2020-04-21
trump,41728,2020-04-21
via,40371,2020-04-21
pandemic,37518,2020-04-21
us,35995,2020-04-21
new,35925,2020-04-21
cases,32140,2020-04-21
virus,27190,2020-04-21
news,25928,2020-04-21
get,24344,2020-04-21
like,23982,2020-04-21
lockdown,23867,2020-04-21
deaths,23764,2020-04-21
one,23358,2020-04-21
crisis,22926,2020-04-21
baksospolripeduli,21397,2020-04-21
health,21299,2020-04-21
china,20862,2020-04-21
help,20797,2020-04-21
time,20449,2020-04-21
di,19377,2020-04-21
yang,19343,2020-04-21
world,19139,2020-04-21
home,19106,2020-04-21
covidー19,18905,2020-04-21
polri,18315,2020-04-21
need,18273,2020-04-21
untuk,17897,2020-04-21
si,17513,2020-04-21
masyarakat,17485,2020-04-21
realdonaldtrump,17400,2020-04-21
would,16826,2020-04-21
terdampak,16598,2020-04-21
000,16325,2020-04-21
2020,16146,2020-04-21
know,16112,2020-04-21
et,16090,2020-04-21
could,16016,2020-04-21
says,15874,2020-04-21
sosial,15577,2020-04-21
government,15157,2020-04-21
please,15039,2020-04-21
il,14888,2020-04-21
beban,14707,2020-04-21
due,14505,2020-04-21
des,14473,2020-04-21
see,14381,2020-04-21
test,14236,2020-04-21
ringankan,14063,2020-04-21
bakti,13917,2020-04-21
work,13859,2020-04-21
testing,13795,2020-04-21
gelar,13769,2020-04-21
state,13732,2020-04-21
go,13716,2020-04-21
death,13679,2020-04-21
may,13490,2020-04-21
corona,13206,2020-04-21
many,13128,2020-04-21
day,12836,2020-04-21
good,12728,2020-04-21
today,12711,2020-04-21
du,12627,2020-04-21
first,12615,2020-04-21
per,12431,2020-04-21
die,12309,2020-04-21
even,12076,2020-04-21
est,11974,2020-04-21
take,11965,2020-04-21
casos,11909,2020-04-21
patients,11838,2020-04-21
care,11832,2020-04-21
still,11831,2020-04-21
da,11796,2020-04-21
going,11793,2020-04-21
make,11656,2020-04-21
back,11520,2020-04-21
uk,11494,2020-04-21
country,11352,2020-04-21
stay,11340,2020-04-21
pour,11336,2020-04-21
right,11322,2020-04-21
21,11318,2020-04-21
the,11235,2020-04-21
support,11197,2020-04-21
april,11077,2020-04-21
workers,10959,2020-04-21
live,10925,2020-04-21
na,10856,2020-04-21
re,10700,2020-04-21
also,10583,2020-04-21
think,10563,2020-04-21
20,10442,2020-04-21
said,10418,2020-04-21
well,10280,2020-04-21
spread,10259,2020-04-21
read,10255,2020-04-21
social,10219,2020-04-21
positive,10185,2020-04-21
want,10181,2020-04-21
india,10167,2020-04-21
response,10103,2020-04-21
pandemia,10004,2020-04-21
total,9816,2020-04-21
hospital,9815,2020-04-21
business,9794,2020-04-21
president,9745,2020-04-21
let,9675,2020-04-21
way,9643,2020-04-21
say,9524,2020-04-21
states,9432,2020-04-21
10,9314,2020-04-21
vaccine,9295,2020-04-21
outbreak,9058,2020-04-21
tests,9052,2020-04-21
fight,8945,2020-04-21
amid,8920,2020-04-21
much,8865,2020-04-21
great,8863,2020-04-21
times,8728,2020-04-21
immigration,8633,2020-04-21
gobierno,8539,2020-04-21
dan,8475,2020-04-21
days,8452,2020-04-21
year,8433,2020-04-21
really,8404,2020-04-21
pas,8298,2020-04-21
come,8244,2020-04-21
money,8183,2020-04-21
latest,8129,2020-04-21
public,8124,2020-04-21
gt,8111,2020-04-21
non,8080,2020-04-21
stop,8064,2020-04-21
keep,8037,2020-04-21
true,8027,2020-04-21
must,8011,2020-04-21
une,7954,2020-04-21
daily,7851,2020-04-21
life,7813,2020-04-21
data,7764,2020-04-21
every,7692,2020-04-21
last,7667,2020-04-21
got,7605,2020-04-21
week,7601,2020-04-21
economy,7579,2020-04-21
thank,7535,2020-04-21
update,7466,2020-04-21
video,7461,2020-04-21
americans,7424,2020-04-21
number,7402,2020-04-21
dr,7364,2020-04-21
use,7364,2020-04-21
working,7332,2020-04-21
free,7324,2020-04-21
look,7307,2020-04-21
media,7299,2020-04-21
vía,7293,2020-04-21
youtube,7265,2020-04-21
man,7247,2020-04-21
made,7216,2020-04-21
global,7190,2020-04-21
medical,7150,2020-04-21
died,7032,2020-04-21
