term,amount,date
country,7988,2020-06-15
make,7941,2020-06-15
covid_19,7930,2020-06-15
die,7906,2020-06-15
think,7886,2020-06-15
said,7798,2020-06-15
right,7765,2020-06-15
number,7701,2020-06-15
et,7678,2020-06-15
hospital,7647,2020-06-15
support,7617,2020-06-15
the,7611,2020-06-15
em,7595,2020-06-15
business,7589,2020-06-15
well,7587,2020-06-15
outbreak,7584,2020-06-15
per,7533,2020-06-15
want,7359,2020-06-15
second,7359,2020-06-15
wave,7261,2020-06-15
uk,7254,2020-06-15
safe,7246,2020-06-15
face,7192,2020-06-15
say,7157,2020-06-15
14,7148,2020-06-15
risk,7134,2020-06-15
data,7128,2020-06-15
let,7121,2020-06-15
beijing,7098,2020-06-15
stop,7081,2020-06-15
last,6992,2020-06-15
global,6800,2020-06-15
salud,6777,2020-06-15
week,6764,2020-06-15
days,6739,2020-06-15
since,6665,2020-06-15
24,6598,2020-06-15
vaccine,6596,2020-06-15
way,6581,2020-06-15
keep,6548,2020-06-15
latest,6529,2020-06-15
nuevos,6513,2020-06-15
stay,6508,2020-06-15
update,6493,2020-06-15
impact,6459,2020-06-15
year,6424,2020-06-15
20,6394,2020-06-15
il,6387,2020-06-15
really,6381,2020-06-15
much,6379,2020-06-15
response,6362,2020-06-15
million,6347,2020-06-15
com,6310,2020-06-15
times,6297,2020-06-15
daily,6278,2020-06-15
states,6255,2020-06-15
economy,6229,2020-06-15
post,6228,2020-06-15
months,6155,2020-06-15
great,6149,2020-06-15
tested,6148,2020-06-15
du,6120,2020-06-15
must,6119,2020-06-15
rally,6097,2020-06-15
tests,6057,2020-06-15
emergency,6045,2020-06-15
des,6007,2020-06-15
two,5936,2020-06-15
fda,5933,2020-06-15
market,5929,2020-06-15
president,5895,2020-06-15
look,5838,2020-06-15
wear,5803,2020-06-15
país,5674,2020-06-15
free,5644,2020-06-15
amid,5605,2020-06-15
lives,5604,2020-06-15
life,5604,2020-06-15
everyone,5598,2020-06-15
gobierno,5593,2020-06-15
open,5580,2020-06-15
got,5394,2020-06-15
não,5334,2020-06-15
reports,5232,2020-06-15
30,5214,2020-06-15
ahora,5208,2020-06-15
every,5191,2020-06-15
100,5171,2020-06-15
report,5139,2020-06-15
dr,5138,2020-06-15
ser,5092,2020-06-15
12,5081,2020-06-15
de,5071,2020-06-15
another,5050,2020-06-15
personas,5025,2020-06-15
confirmed,5001,2020-06-15
distancing,4980,2020-06-15
reported,4935,2020-06-15
numbers,4923,2020-06-15
media,4913,2020-06-15
hoy,4908,2020-06-15
real,4905,2020-06-15
case,4880,2020-06-15
come,4867,2020-06-15
protests,4855,2020-06-15
hydroxychloroquine,4851,2020-06-15
contagios,4801,2020-06-15
next,4790,2020-06-15
america,4759,2020-06-15
mil,4757,2020-06-15
never,4722,2020-06-15
workers,4715,2020-06-15
updates,4706,2020-06-15
gente,4681,2020-06-15
community,4670,2020-06-15
delhi,4664,2020-06-15
gt,4662,2020-06-15
dan,4657,2020-06-15
countries,4655,2020-06-15
contact,4652,2020-06-15
fight,4647,2020-06-15
plan,4629,2020-06-15
article,4616,2020-06-15
medical,4615,2020-06-15
online,4612,2020-06-15
americans,4608,2020-06-15
county,4598,2020-06-15
better,4597,2020-06-15
around,4591,2020-06-15
city,4590,2020-06-15
est,4574,2020-06-15
mais,4570,2020-06-15
pour,4569,2020-06-15
florida,4558,2020-06-15
thanks,4535,2020-06-15
family,4527,2020-06-15
ve,4521,2020-06-15
11,4517,2020-06-15
getting,4516,2020-06-15
hope,4510,2020-06-15
to,4489,2020-06-15
mundo,4458,2020-06-15
man,4427,2020-06-15
monday,4411,2020-06-15
find,4382,2020-06-15
dos,4367,2020-06-15
made,4340,2020-06-15
black,4333,2020-06-15
high,4296,2020-06-15
ca,4286,2020-06-15
long,4284,2020-06-15
wearing,4231,2020-06-15
died,4225,2020-06-15
video,4175,2020-06-15
check,4160,2020-06-15
weeks,4150,2020-06-15
without,4118,2020-06-15
recovery,4099,2020-06-15
part,4099,2020-06-15
rate,4073,2020-06-15
eu,4051,2020-06-15
thank,4045,2020-06-15
in,4039,2020-06-15
local,4037,2020-06-15
50,4033,2020-06-15
money,4029,2020-06-15
join,4024,2020-06-15
students,4023,2020-06-15
businesses,4015,2020-06-15
app,4003,2020-06-15
working,3992,2020-06-15
yet,3990,2020-06-15
spike,3984,2020-06-15
junio,3979,2020-06-15
muertes,3963,2020-06-15
disease,3959,2020-06-15
18,3955,2020-06-15
cuarentena,3939,2020-06-15
méxico,3934,2020-06-15
done,3929,2020-06-15
brasil,3926,2020-06-15
thing,3919,2020-06-15
treatment,3899,2020-06-15
food,3896,2020-06-15
govt,3893,2020-06-15
amlomientenohaytrabajo,3880,2020-06-15
usa,3876,2020-06-15
non,3867,2020-06-15
17,3821,2020-06-15
information,3821,2020-06-15
important,3813,2020-06-15
start,3809,2020-06-15
um,3788,2020-06-15
anyone,3782,2020-06-15
reopening,3778,2020-06-15
medidas,3777,2020-06-15
watch,3770,2020-06-15
end,3765,2020-06-15
situation,3749,2020-06-15
big,3745,2020-06-15
día,3740,2020-06-15
measures,3732,2020-06-15
16,3725,2020-06-15
job,3716,2020-06-15
give,3711,2020-06-15
normal,3708,2020-06-15
children,3706,2020-06-15
taking,3693,2020-06-15
things,3684,2020-06-15
sign,3679,2020-06-15
research,3668,2020-06-15
study,3667,2020-06-15
reopen,3663,2020-06-15
au,3657,2020-06-15
continue,3641,2020-06-15
solo,3624,2020-06-15
economic,3602,2020-06-15
06,3598,2020-06-15
rise,3592,2020-06-15
away,3591,2020-06-15
increase,3580,2020-06-15
nuevo,3572,2020-06-15
across,3570,2020-06-15
best,3564,2020-06-15
recovered,3562,2020-06-15
control,3554,2020-06-15
believe,3553,2020-06-15
call,3548,2020-06-15
restrictions,3536,2020-06-15
already,3531,2020-06-15
va,3518,2020-06-15
sure,3511,2020-06-15
put,3497,2020-06-15
school,3494,2020-06-15
través,3486,2020-06-15
years,3476,2020-06-15
future,3466,2020-06-15
mas,3454,2020-06-15
coming,3443,2020-06-15
show,3441,2020-06-15
millones,3440,2020-06-15
minister,3436,2020-06-15
presidente,3428,2020-06-15
far,3421,2020-06-15
full,3382,2020-06-15
house,3379,2020-06-15
ever,3376,2020-06-15
needs,3362,2020-06-15
protect,3356,2020-06-15
place,3354,2020-06-15
top,3354,2020-06-15
police,3349,2020-06-15
así,3348,2020-06-15
and,3344,2020-06-15
safety,3337,2020-06-15
pm,3320,2020-06-15
webinar,3309,2020-06-15
might,3301,2020-06-15
learn,3291,2020-06-15
casa,3290,2020-06-15
travel,3279,2020-06-15
hospitals,3279,2020-06-15
change,3273,2020-06-15
hit,3260,2020-06-15
person,3248,2020-06-15
pacientes,3242,2020-06-15
share,3238,2020-06-15
infections,3205,2020-06-15
bad,3203,2020-06-15
plus,3200,2020-06-15
coronavírus,3199,2020-06-15
experts,3196,2020-06-15
quarantine,3186,2020-06-15
others,3178,2020-06-15
youtube,3172,2020-06-15
días,3169,2020-06-15
oh,3162,2020-06-15
infected,3159,2020-06-15
healthcare,3151,2020-06-15
system,3135,2020-06-15
national,3130,2020-06-15
drug,3128,2020-06-15
une,3126,2020-06-15
el,3116,2020-06-15
follow,3112,2020-06-15
van,3105,2020-06-15
rt,3100,2020-06-15
2021,3082,2020-06-15
love,3081,2020-06-15
vacuna,3075,2020-06-15
team,3067,2020-06-15
கள,3061,2020-06-15
american,3057,2020-06-15
la,3056,2020-06-15
breaking,3050,2020-06-15
nothing,3046,2020-06-15
flu,3041,2020-06-15
puede,3041,2020-06-15
bill,3039,2020-06-15
25,3027,2020-06-15
science,3018,2020-06-15
staff,3015,2020-06-15
fears,3013,2020-06-15
infection,3011,2020-06-15
pay,2977,2020-06-15
ask,2965,2020-06-15
three,2963,2020-06-15
shit,2962,2020-06-15
sur,2954,2020-06-15
no,2948,2020-06-15
lot,2946,2020-06-15
link,2936,2020-06-15
story,2936,2020-06-15
of,2932,2020-06-15
york,2923,2020-06-15
कर,2923,2020-06-15
tell,2922,2020-06-15
ne,2921,2020-06-15
dead,2912,2020-06-15
god,2908,2020-06-15
someone,2902,2020-06-15
order,2891,2020-06-15
symptoms,2884,2020-06-15
something,2880,2020-06-15
texas,2877,2020-06-15
en,2872,2020-06-15
march,2870,2020-06-15
making,2868,2020-06-15
behind,2859,2020-06-15
lopezobrador_,2859,2020-06-15
players,2859,2020-06-15
pas,2854,2020-06-15
tulsa,2850,2020-06-15
hace,2838,2020-06-15
ll,2837,2020-06-15
fallecidos,2832,2020-06-15
40,2831,2020-06-15
bir,2817,2020-06-15
bien,2808,2020-06-15
bu,2805,2020-06-15
trying,2794,2020-06-15
early,2788,2020-06-15
vía,2785,2020-06-15
looking,2776,2020-06-15
france,2774,2020-06-15
soon,2752,2020-06-15
everything,2750,2020-06-15
toll,2748,2020-06-15
hacer,2746,2020-06-15
including,2741,2020-06-15
point,2740,2020-06-15
yes,2739,2020-06-15
old,2737,2020-06-15
dans,2736,2020-06-15
less,2732,2020-06-15
services,2731,2020-06-15
doctors,2729,2020-06-15
tras,2728,2020-06-15
return,2728,2020-06-15
using,2724,2020-06-15
das,2719,2020-06-15
industry,2715,2020-06-15
muertos,2706,2020-06-15
officials,2703,2020-06-15
sick,2701,2020-06-15
13,2698,2020-06-15
yang,2698,2020-06-15
sa,2694,2020-06-15
cause,2690,2020-06-15
schools,2677,2020-06-15
it,2674,2020-06-15
info,2672,2020-06-15
hard,2661,2020-06-15
saying,2659,2020-06-15
menos,2654,2020-06-15
lost,2639,2020-06-15
cómo,2631,2020-06-15
hours,2630,2020-06-15
uma,2623,2020-06-15
vida,2620,2020-06-15
00,2606,2020-06-15
confirmados,2598,2020-06-15
leaders,2586,2020-06-15
actually,2574,2020-06-15
tracing,2572,2020-06-15
party,2571,2020-06-15
enough,2570,2020-06-15
semana,2561,2020-06-15
education,2560,2020-06-15
homes,2556,2020-06-15
likely,2552,2020-06-15
almost,2551,2020-06-15
families,2551,2020-06-15
population,2545,2020-06-15
related,2544,2020-06-15
ver,2541,2020-06-15
tem,2530,2020-06-15
trabajo,2527,2020-06-15
blacklivesmatter,2521,2020-06-15
close,2520,2020-06-15
der,2518,2020-06-15
despite,2510,2020-06-15
visit,2507,2020-06-15
protest,2505,2020-06-15
21,2504,2020-06-15
shows,2501,2020-06-15
small,2496,2020-06-15
always,2493,2020-06-15
month,2492,2020-06-15
together,2490,2020-06-15
nueva,2484,2020-06-15
wrong,2484,2020-06-15
blood,2482,2020-06-15
mayor,2480,2020-06-15
available,2479,2020-06-15
blm,2475,2020-06-15
positivo,2474,2020-06-15
mean,2468,2020-06-15
left,2463,2020-06-15
human,2461,2020-06-15
all,2457,2020-06-15
affected,2456,2020-06-15
hands,2455,2020-06-15
caso,2454,2020-06-15
mexicanos,2454,2020-06-15
stupid,2452,2020-06-15
quedateencasa,2448,2020-06-15
south,2442,2020-06-15
fucking,2435,2020-06-15
used,2434,2020-06-15
chile,2432,2020-06-15
positivos,2431,2020-06-15
record,2427,2020-06-15
contagio,2413,2020-06-15
fuck,2410,2020-06-15
anything,2404,2020-06-15
fear,2401,2020-06-15
horas,2400,2020-06-15
matter,2397,2020-06-15
talk,2396,2020-06-15
true,2392,2020-06-15
nursing,2386,2020-06-15
500,2376,2020-06-15
gop,2374,2020-06-15
etc,2361,2020-06-15
we,2356,2020-06-15
colombia,2355,2020-06-15
feel,2353,2020-06-15
cada,2353,2020-06-15
women,2350,2020-06-15
turkishstudentlivesmatter,2337,2020-06-15
least,2336,2020-06-15
europe,2336,2020-06-15
maybe,2333,2020-06-15
relief,2326,2020-06-15
36,2320,2020-06-15
leadership,2311,2020-06-15
makes,2310,2020-06-15
society,2297,2020-06-15
found,2294,2020-06-15
aquí,2291,2020-06-15
seen,2286,2020-06-15
demand,2283,2020-06-15
pakistan,2282,2020-06-15
shut,2273,2020-06-15
cnn,2272,2020-06-15
possible,2259,2020-06-15
chinese,2255,2020-06-15
service,2255,2020-06-15
cdc,2252,2020-06-15
españa,2250,2020-06-15
thought,2248,2020-06-15
based,2247,2020-06-15
fake,2247,2020-06-15
jun,2244,2020-06-15
set,2238,2020-06-15
worse,2236,2020-06-15
gov,2233,2020-06-15
wo,2230,2020-06-15
mondaythoughts,2229,2020-06-15
22,2225,2020-06-15
hear,2222,2020-06-15
this,2219,2020-06-15
qui,2217,2020-06-15
spreading,2216,2020-06-15
save,2211,2020-06-15
following,2211,2020-06-15
worst,2209,2020-06-15
digital,2207,2020-06-15
kill,2206,2020-06-15
personal,2200,2020-06-15
white,2197,2020-06-15
issues,2194,2020-06-15
july,2187,2020-06-15
sir,2181,2020-06-15
plans,2179,2020-06-15
april,2176,2020-06-15
office,2174,2020-06-15
active,2171,2020-06-15
thousands,2167,2020-06-15
results,2162,2020-06-15
remember,2160,2020-06-15
sector,2160,2020-06-15
little,2159,2020-06-15
sigue,2158,2020-06-15
deal,2154,2020-06-15
past,2150,2020-06-15
authorization,2147,2020-06-15
political,2145,2020-06-15
par,2145,2020-06-15
wait,2144,2020-06-15
ini,2144,2020-06-15
capital,2143,2020-06-15
phase,2142,2020-06-15
according,2139,2020-06-15
understand,2136,2020-06-15
friends,2133,2020-06-15
united,2128,2020-06-15
virtual,2125,2020-06-15
closed,2124,2020-06-15
play,2123,2020-06-15
canada,2120,2020-06-15
communities,2114,2020-06-15
meses,2111,2020-06-15
und,2110,2020-06-15
governor,2108,2020-06-15
ago,2104,2020-06-15
opening,2104,2020-06-15
current,2092,2020-06-15
prevent,2088,2020-06-15
venezuela,2086,2020-06-15
highest,2086,2020-06-15
पर,2084,2020-06-15
critical,2078,2020-06-15
2019,2074,2020-06-15
key,2073,2020-06-15
for,2072,2020-06-15
essential,2072,2020-06-15
hoax,2071,2020-06-15
número,2071,2020-06-15
interesting,2070,2020-06-15
federal,2068,2020-06-15
summer,2067,2020-06-15
kids,2064,2020-06-15
group,2061,2020-06-15
thread,2060,2020-06-15
you,2059,2020-06-15
que,2056,2020-06-15
ready,2055,2020-06-15
among,2054,2020-06-15
drugs,2052,2020-06-15
racism,2047,2020-06-15
dying,2035,2020-06-15
general,2033,2020-06-15
companies,2032,2020-06-15
season,2032,2020-06-15
stayhome,2031,2020-06-15
ce,2027,2020-06-15
provide,2025,2020-06-15
low,2017,2020-06-15
patient,2016,2020-06-15
mejor,2015,2020-06-15
segunda,2012,2020-06-15
england,2007,2020-06-15
arizona,2004,2020-06-15
continues,1994,2020-06-15
jobs,1993,2020-06-15
questions,1993,2020-06-15
rising,1990,2020-06-15
effects,1986,2020-06-15
is,1986,2020-06-15
rules,1983,2020-06-15
che,1983,2020-06-15
años,1979,2020-06-15
wants,1979,2020-06-15
employees,1978,2020-06-15
रह,1977,2020-06-15
able,1968,2020-06-15
gracias,1968,2020-06-15
problem,1968,2020-06-15
argentina,1965,2020-06-15
staysafe,1962,2020-06-15
told,1961,2020-06-15
concerns,1959,2020-06-15
truth,1958,2020-06-15
ok,1954,2020-06-15
dice,1953,2020-06-15
try,1952,2020-06-15
move,1949,2020-06-15
mortes,1948,2020-06-15
means,1943,2020-06-15
different,1943,2020-06-15
depression,1942,2020-06-15
on,1939,2020-06-15
revokes,1933,2020-06-15
started,1930,2020-06-15
fund,1928,2020-06-15
80,1928,2020-06-15
ai,1920,2020-06-15
fall,1920,2020-06-15
called,1919,2020-06-15
fact,1914,2020-06-15
financial,1913,2020-06-15
seems,1910,2020-06-15
africa,1909,2020-06-15
war,1908,2020-06-15
mal,1908,2020-06-15
register,1908,2020-06-15
pra,1906,2020-06-15
campaign,1904,2020-06-15
air,1901,2020-06-15
vez,1897,2020-06-15
uso,1896,2020-06-15
nigeria,1895,2020-06-15
especially,1892,2020-06-15
policy,1892,2020-06-15
access,1891,2020-06-15
lol,1889,2020-06-15
mental,1888,2020-06-15
और,1887,2020-06-15
lunes,1885,2020-06-15
salir,1882,2020-06-15
course,1880,2020-06-15
become,1877,2020-06-15
información,1877,2020-06-15
coronaviruspandemic,1872,2020-06-15
several,1872,2020-06-15
twitter,1871,2020-06-15
official,1869,2020-06-15
bbc,1867,2020-06-15
hi,1867,2020-06-15
situación,1865,2020-06-15
cowboys,1865,2020-06-15
buy,1863,2020-06-15
exams,1863,2020-06-15
director,1860,2020-06-15
listen,1852,2020-06-15
je,1848,2020-06-15
últimas,1846,2020-06-15
hospitalizations,1845,2020-06-15
action,1845,2020-06-15
vote,1837,2020-06-15
whole,1837,2020-06-15
vs,1837,2020-06-15
dangerous,1833,2020-06-15
nation,1828,2020-06-15
needed,1826,2020-06-15
2nd,1825,2020-06-15
nyc,1825,2020-06-15
guidelines,1824,2020-06-15
cas,1820,2020-06-15
taken,1817,2020-06-15
act,1810,2020-06-15
higher,1808,2020-06-15
self,1805,2020-06-15
morning,1798,2020-06-15
idea,1792,2020-06-15
doctor,1792,2020-06-15
pruebas,1791,2020-06-15
event,1789,2020-06-15
shops,1786,2020-06-15
effective,1783,2020-06-15
security,1783,2020-06-15
hey,1781,2020-06-15
பட,1780,2020-06-15
hold,1779,2020-06-15
evitar,1778,2020-06-15
90,1778,2020-06-15
administration,1778,2020-06-15
lead,1776,2020-06-15
surge,1776,2020-06-15
malaria,1776,2020-06-15
negative,1775,2020-06-15
issue,1774,2020-06-15
parte,1771,2020-06-15
mark,1765,2020-06-15
private,1763,2020-06-15
single,1759,2020-06-15
70,1758,2020-06-15
casi,1758,2020-06-15
reason,1755,2020-06-15
países,1753,2020-06-15
happen,1752,2020-06-15
mass,1749,2020-06-15
sunday,1749,2020-06-15
tener,1747,2020-06-15
facts,1747,2020-06-15
frente,1745,2020-06-15
lockdowns,1743,2020-06-15
age,1742,2020-06-15
23,1740,2020-06-15
sars,1738,2020-06-15
oms,1735,2020-06-15
members,1731,2020-06-15
cure,1724,2020-06-15
distance,1722,2020-06-15
announced,1715,2020-06-15
recent,1715,2020-06-15
treat,1715,2020-06-15
university,1714,2020-06-15
gone,1713,2020-06-15
chennai,1713,2020-06-15
question,1712,2020-06-15
blog,1712,2020-06-15
date,1711,2020-06-15
meaning,1709,2020-06-15
went,1707,2020-06-15
tweet,1704,2020-06-15
wow,1704,2020-06-15
company,1704,2020-06-15
challenges,1702,2020-06-15
plasma,1697,2020-06-15
rallies,1695,2020-06-15
ciudad,1695,2020-06-15
millions,1690,2020-06-15
evidence,1688,2020-06-15
given,1686,2020-06-15
co,1682,2020-06-15
reporting,1680,2020-06-15
gon,1678,2020-06-15
datos,1677,2020-06-15
helping,1676,2020-06-15
ways,1676,2020-06-15
fighting,1669,2020-06-15
looks,1669,2020-06-15
finally,1668,2020-06-15
cuomo,1668,2020-06-15
level,1666,2020-06-15
international,1665,2020-06-15
já,1664,2020-06-15
else,1663,2020-06-15
ou,1656,2020-06-15
caused,1653,2020-06-15
happy,1647,2020-06-15
socialdistancing,1643,2020-06-15
tomorrow,1643,2020-06-15
run,1639,2020-06-15
website,1639,2020-06-15
untuk,1636,2020-06-15
15jun,1635,2020-06-15
huge,1634,2020-06-15
area,1631,2020-06-15
outside,1627,2020-06-15
26,1627,2020-06-15
tan,1626,2020-06-15
después,1626,2020-06-15
san,1623,2020-06-15
though,1623,2020-06-15
fase,1622,2020-06-15
source,1621,2020-06-15
vulnerable,1619,2020-06-15
hand,1618,2020-06-15
sense,1614,2020-06-15
dia,1612,2020-06-15
wuhan,1612,2020-06-15
along,1610,2020-06-15
amitshah,1610,2020-06-15
took,1610,2020-06-15
het,1610,2020-06-15
details,1607,2020-06-15
60,1605,2020-06-15
ao,1604,2020-06-15
expert,1603,2020-06-15
nacional,1598,2020-06-15
technology,1598,2020-06-15
200,1595,2020-06-15
cancer,1594,2020-06-15
click,1593,2020-06-15
wonder,1592,2020-06-15
donald,1591,2020-06-15
young,1591,2020-06-15
risks,1591,2020-06-15
reuters,1590,2020-06-15
department,1590,2020-06-15
atención,1587,2020-06-15
talking,1587,2020-06-15
pass,1585,2020-06-15
law,1585,2020-06-15
registra,1584,2020-06-15
funding,1584,2020-06-15
citizens,1580,2020-06-15
force,1579,2020-06-15
half,1576,2020-06-15
happening,1576,2020-06-15
efforts,1574,2020-06-15
rest,1573,2020-06-15
avec,1573,2020-06-15
yesterday,1572,2020-06-15
vamos,1572,2020-06-15
survey,1570,2020-06-15
forward,1569,2020-06-15
centre,1568,2020-06-15
line,1564,2020-06-15
chance,1563,2020-06-15
healthy,1562,2020-06-15
meet,1555,2020-06-15
por,1554,2020-06-15
anti,1554,2020-06-15
ones,1551,2020-06-15
potential,1551,2020-06-15
cuba,1551,2020-06-15
result,1550,2020-06-15
parents,1550,2020-06-15
discuss,1550,2020-06-15
favor,1549,2020-06-15
longer,1549,2020-06-15
poor,1545,2020-06-15
cities,1543,2020-06-15
major,1540,2020-06-15
pandemi,1539,2020-06-15
forget,1538,2020-06-15
responsabilidad,1538,2020-06-15
democrats,1538,2020-06-15
living,1538,2020-06-15
crise,1537,2020-06-15
mientras,1536,2020-06-15
serious,1535,2020-06-15
seeing,1535,2020-06-15
blame,1534,2020-06-15
fauci,1532,2020-06-15
se,1531,2020-06-15
areas,1530,2020-06-15
instead,1529,2020-06-15
fin,1529,2020-06-15
towards,1528,2020-06-15
advice,1528,2020-06-15
meeting,1527,2020-06-15
nous,1526,2020-06-15
lack,1526,2020-06-15
california,1525,2020-06-15
narendramodi,1525,2020-06-15
restaurants,1524,2020-06-15
asking,1524,2020-06-15
changes,1523,2020-06-15
noticias,1522,2020-06-15
donate,1517,2020-06-15
list,1517,2020-06-15
if,1516,2020-06-15
gets,1516,2020-06-15
term,1513,2020-06-15
exam,1505,2020-06-15
power,1500,2020-06-15
complete,1500,2020-06-15
chief,1499,2020-06-15
wakeupeps,1499,2020-06-15
damn,1497,2020-06-15
scientists,1495,2020-06-15
increasing,1495,2020-06-15
seriously,1494,2020-06-15
bring,1490,2020-06-15
residents,1490,2020-06-15
sad,1488,2020-06-15
probably,1487,2020-06-15
killed,1487,2020-06-15
history,1487,2020-06-15
worth,1482,2020-06-15
según,1482,2020-06-15
killing,1481,2020-06-15
indiafightscorona,1481,2020-06-15
large,1480,2020-06-15
vai,1478,2020-06-15
causa,1474,2020-06-15
nfl,1474,2020-06-15
comes,1473,2020-06-15
médicos,1471,2020-06-15
quédateencasa,1468,2020-06-15
weekend,1468,2020-06-15
ahead,1467,2020-06-15
within,1465,2020-06-15
threat,1462,2020-06-15
beyond,1462,2020-06-15
transmission,1459,2020-06-15
toda,1453,2020-06-15
up,1453,2020-06-15
billion,1452,2020-06-15
ensure,1451,2020-06-15
rates,1450,2020-06-15
guess,1449,2020-06-15
sports,1448,2020-06-15
protesters,1447,2020-06-15
oil,1447,2020-06-15
guys,1447,2020-06-15
potus,1447,2020-06-15
deadly,1446,2020-06-15
red,1442,2020-06-15
petition,1440,2020-06-15
todas,1439,2020-06-15
dios,1439,2020-06-15
that,1438,2020-06-15
riesgo,1437,2020-06-15
domingo,1436,2020-06-15
covidー19,1436,2020-06-15
isolation,1436,2020-06-15
program,1435,2020-06-15
gates,1433,2020-06-15
warns,1433,2020-06-15
learning,1432,2020-06-15
thinking,1431,2020-06-15
failed,1427,2020-06-15
nygovcuomo,1424,2020-06-15
oscars,1420,2020-06-15
australia,1420,2020-06-15
siempre,1420,2020-06-15
manos,1419,2020-06-15
ppe,1416,2020-06-15
ist,1415,2020-06-15
analysis,1414,2020-06-15
tv,1413,2020-06-15
recuperados,1412,2020-06-15
increased,1410,2020-06-15
allowed,1409,2020-06-15
im,1408,2020-06-15
late,1408,2020-06-15
stock,1407,2020-06-15
vous,1407,2020-06-15
nhs,1406,2020-06-15
stocks,1405,2020-06-15
ppl,1403,2020-06-15
sido,1403,2020-06-15
tres,1401,2020-06-15
momento,1396,2020-06-15
coronavirus,331612,2020-05-15
covid,251029,2020-05-15
19,235463,2020-05-15
covid19,218946,2020-05-15
nan,60608,2020-05-15
amp,49819,2020-05-15
people,46949,2020-05-15
new,43036,2020-05-15
pandemic,41544,2020-05-15
trump,39938,2020-05-15
via,39040,2020-05-15
cases,35508,2020-05-15
us,35115,2020-05-15
news,27293,2020-05-15
deaths,26870,2020-05-15
virus,26389,2020-05-15
like,24707,2020-05-15
may,24603,2020-05-15
health,23952,2020-05-15
get,23845,2020-05-15
lockdown,23336,2020-05-15
one,23249,2020-05-15
china,21322,2020-05-15
time,20850,2020-05-15
world,19634,2020-05-15
crisis,18962,2020-05-15
000,18944,2020-05-15
2020,18837,2020-05-15
help,17785,2020-05-15
di,17652,2020-05-15
would,17514,2020-05-15
realdonaldtrump,17481,2020-05-15
vaccine,17423,2020-05-15
need,17081,2020-05-15
da,17004,2020-05-15
15,16782,2020-05-15
casos,16757,2020-05-15
know,16656,2020-05-15
home,16023,2020-05-15
could,15857,2020-05-15
si,15717,2020-05-15
see,15471,2020-05-15
go,15129,2020-05-15
work,15114,2020-05-15
says,14937,2020-05-15
today,14703,2020-05-15
death,14638,2020-05-15
government,14549,2020-05-15
et,14487,2020-05-15
test,14397,2020-05-15
back,14298,2020-05-15
many,14132,2020-05-15
please,13951,2020-05-15
due,13873,2020-05-15
sembakopolripeduli,13691,2020-05-15
state,13379,2020-05-15
good,13372,2020-05-15
care,13365,2020-05-15
testing,13051,2020-05-15
going,12861,2020-05-15
day,12803,2020-05-15
read,12622,2020-05-15
des,12445,2020-05-15
take,12372,2020-05-15
still,12349,2020-05-15
first,12229,2020-05-15
even,12209,2020-05-15
il,12127,2020-05-15
corona,12030,2020-05-15
country,11987,2020-05-15
patients,11970,2020-05-15
live,11938,2020-05-15
india,11798,2020-05-15
re,11592,2020-05-15
pandemia,11575,2020-05-15
total,11542,2020-05-15
die,11454,2020-05-15
na,11409,2020-05-15
support,11396,2020-05-15
make,11283,2020-05-15
response,11283,2020-05-15
the,11126,2020-05-15
house,11031,2020-05-15
polri,10987,2020-05-15
du,10917,2020-05-15
10,10898,2020-05-15
per,10800,2020-05-15
way,10777,2020-05-15
social,10758,2020-05-15
em,10733,2020-05-15
think,10722,2020-05-15
well,10508,2020-05-15
não,10474,2020-05-15
said,10441,2020-05-15
uk,10438,2020-05-15
positive,10402,2020-05-15
right,10381,2020-05-15
also,10338,2020-05-15
want,10326,2020-05-15
est,10216,2020-05-15
bill,10181,2020-05-15
com,10139,2020-05-15
public,10111,2020-05-15
say,9922,2020-05-15
dan,9866,2020-05-15
year,9667,2020-05-15
stay,9649,2020-05-15
great,9413,2020-05-15
business,9381,2020-05-15
let,9347,2020-05-15
workers,9314,2020-05-15
times,9270,2020-05-15
economy,9209,2020-05-15
pour,9170,2020-05-15
much,9148,2020-05-15
spread,9124,2020-05-15
plan,9113,2020-05-15
latest,9090,2020-05-15
data,8756,2020-05-15
must,8712,2020-05-15
relief,8708,2020-05-15
safe,8545,2020-05-15
yang,8536,2020-05-15
open,8492,2020-05-15
president,8464,2020-05-15
keep,8443,2020-05-15
number,8441,2020-05-15
really,8426,2020-05-15
hospital,8285,2020-05-15
global,8174,2020-05-15
dr,8043,2020-05-15
children,8038,2020-05-15
post,7987,2020-05-15
last,7946,2020-05-15
pandemi,7927,2020-05-15
free,7919,2020-05-15
states,7912,2020-05-15
tests,7867,2020-05-15
14,7864,2020-05-15
video,7861,2020-05-15
masyarakat,7827,2020-05-15
daily,7794,2020-05-15
end,7791,2020-05-15
million,7751,2020-05-15
true,7742,2020-05-15
look,7716,2020-05-15
life,7654,2020-05-15
week,7648,2020-05-15
americans,7642,2020-05-15
mais,7595,2020-05-15
20,7474,2020-05-15
two,7425,2020-05-15
stop,7411,2020-05-15
update,7386,2020-05-15
covid_19,7377,2020-05-15
never,7307,2020-05-15
mask,7289,2020-05-15
america,7289,2020-05-15
confirmed,7258,2020-05-15
face,7249,2020-05-15
100,7237,2020-05-15
every,7234,2020-05-15
days,7229,2020-05-15
