term,amount,date
boris,9964,2020-05-10
testing,9923,2020-05-10
well,9918,2020-05-10
right,9648,2020-05-10
pour,9612,2020-05-10
alert,9577,2020-05-10
live,9514,2020-05-10
let,9507,2020-05-10
much,9355,2020-05-10
way,9347,2020-05-10
social,9335,2020-05-10
covid_19,9206,2020-05-10
also,9145,2020-05-10
tests,9142,2020-05-10
say,9124,2020-05-10
care,9096,2020-05-10
said,9060,2020-05-10
read,9005,2020-05-10
covidiots,8824,2020-05-10
pandemia,8694,2020-05-10
borisjohnson,8618,2020-05-10
mother,8614,2020-05-10
india,8585,2020-05-10
spread,8541,2020-05-10
really,8508,2020-05-10
economy,8325,2020-05-10
public,8180,2020-05-10
plan,8147,2020-05-10
days,8058,2020-05-10
great,7830,2020-05-10
america,7764,2020-05-10
pas,7732,2020-05-10
times,7708,2020-05-10
died,7615,2020-05-10
must,7608,2020-05-10
em,7556,2020-05-10
johnson,7556,2020-05-10
lives,7548,2020-05-10
keep,7538,2020-05-10
number,7533,2020-05-10
americans,7518,2020-05-10
obama,7507,2020-05-10
não,7507,2020-05-10
global,7484,2020-05-10
80,7465,2020-05-10
daily,7446,2020-05-10
com,7398,2020-05-10
look,7393,2020-05-10
life,7351,2020-05-10
got,7310,2020-05-10
every,7276,2020-05-10
tested,7254,2020-05-10
mais,7223,2020-05-10
post,7190,2020-05-10
year,7152,2020-05-10
last,7054,2020-05-10
stop,7050,2020-05-10
workers,7049,2020-05-10
vaccine,6994,2020-05-10
to,6987,2020-05-10
case,6985,2020-05-10
hospital,6982,2020-05-10
states,6979,2020-05-10
rate,6953,2020-05-10
everyone,6937,2020-05-10
latest,6914,2020-05-10
dr,6901,2020-05-10
come,6876,2020-05-10
20,6845,2020-05-10
use,6830,2020-05-10
never,6812,2020-05-10
two,6790,2020-05-10
24,6786,2020-05-10
11,6777,2020-05-10
real,6757,2020-05-10
youtube,6717,2020-05-10
au,6681,2020-05-10
outbreak,6545,2020-05-10
une,6533,2020-05-10
fight,6532,2020-05-10
since,6510,2020-05-10
mundo,6465,2020-05-10
true,6464,2020-05-10
usa,6408,2020-05-10
media,6393,2020-05-10
video,6337,2020-05-10
confirmed,6329,2020-05-10
safe,6275,2020-05-10
end,6274,2020-05-10
wuhan,6266,2020-05-10
man,6242,2020-05-10
stayhome,6209,2020-05-10
dan,6166,2020-05-10
self,6160,2020-05-10
support,6153,2020-05-10
ca,6153,2020-05-10
another,6092,2020-05-10
open,6083,2020-05-10
million,6042,2020-05-10
next,6039,2020-05-10
risk,6025,2020-05-10
business,6003,2020-05-10
without,6001,2020-05-10
non,6001,2020-05-10
masks,5988,2020-05-10
better,5985,2020-05-10
data,5965,2020-05-10
update,5957,2020-05-10
vía,5916,2020-05-10
south,5886,2020-05-10
dead,5869,2020-05-10
children,5865,2020-05-10
family,5832,2020-05-10
getting,5815,2020-05-10
hope,5806,2020-05-10
week,5785,2020-05-10
report,5745,2020-05-10
dans,5731,2020-05-10
money,5705,2020-05-10
york,5702,2020-05-10
12,5685,2020-05-10
around,5660,2020-05-10
long,5624,2020-05-10
twitter,5600,2020-05-10
weeks,5582,2020-05-10
call,5567,2020-05-10
amid,5566,2020-05-10
top,5524,2020-05-10
made,5494,2020-05-10
face,5473,2020-05-10
away,5468,2020-05-10
um,5461,2020-05-10
app,5418,2020-05-10
pm,5408,2020-05-10
qui,5384,2020-05-10
give,5380,2020-05-10
mothersday,5359,2020-05-10
in,5358,2020-05-10
future,5352,2020-05-10
thanks,5332,2020-05-10
gt,5279,2020-05-10
ser,5240,2020-05-10
ve,5240,2020-05-10
reports,5239,2020-05-10
europe,5231,2020-05-10
plus,5229,2020-05-10
thank,5226,2020-05-10
toll,5224,2020-05-10
nothing,5215,2020-05-10
gobierno,5208,2020-05-10
done,5198,2020-05-10
mask,5197,2020-05-10
numbers,5172,2020-05-10
yet,5156,2020-05-10
love,5151,2020-05-10
working,5145,2020-05-10
fauci,5137,2020-05-10
far,5117,2020-05-10
countries,5112,2020-05-10
control,5110,2020-05-10
free,5104,2020-05-10
rt,5100,2020-05-10
pence,5095,2020-05-10
believe,5084,2020-05-10
100,5078,2020-05-10
homes,5074,2020-05-10
society,5071,2020-05-10
sur,5068,2020-05-10
gente,5064,2020-05-10
va,5060,2020-05-10
watch,5024,2020-05-10
years,5018,2020-05-10
thing,4987,2020-05-10
months,4950,2020-05-10
país,4950,2020-05-10
14,4938,2020-05-10
job,4936,2020-05-10
infected,4935,2020-05-10
best,4923,2020-05-10
updates,4919,2020-05-10
anyone,4915,2020-05-10
der,4892,2020-05-10
second,4858,2020-05-10
eu,4857,2020-05-10
american,4842,2020-05-10
je,4823,2020-05-10
restrictions,4813,2020-05-10
already,4810,2020-05-10
distancing,4810,2020-05-10
flu,4805,2020-05-10
check,4799,2020-05-10
put,4787,2020-05-10
brasil,4763,2020-05-10
salud,4760,2020-05-10
día,4752,2020-05-10
god,4745,2020-05-10
ce,4725,2020-05-10
govt,4671,2020-05-10
happy,4667,2020-05-10
reported,4665,2020-05-10
and,4663,2020-05-10
disease,4653,2020-05-10
das,4611,2020-05-10
30,4591,2020-05-10
medical,4578,2020-05-10
sure,4573,2020-05-10
start,4565,2020-05-10
ne,4534,2020-05-10
big,4503,2020-05-10
france,4498,2020-05-10
coming,4468,2020-05-10
cnn,4467,2020-05-10
system,4457,2020-05-10
infection,4450,2020-05-10
15,4418,2020-05-10
needs,4410,2020-05-10
something,4405,2020-05-10
nursing,4402,2020-05-10
cuarentena,4401,2020-05-10
might,4393,2020-05-10
contact,4378,2020-05-10
old,4363,2020-05-10
und,4354,2020-05-10
article,4343,2020-05-10
trying,4338,2020-05-10
possible,4337,2020-05-10
mil,4332,2020-05-10
obamagate,4322,2020-05-10
bad,4319,2020-05-10
message,4312,2020-05-10
someone,4298,2020-05-10
cdc,4292,2020-05-10
कर,4271,2020-05-10
rules,4268,2020-05-10
yes,4250,2020-05-10
dos,4235,2020-05-10
disaster,4213,2020-05-10
nuevos,4213,2020-05-10
show,4202,2020-05-10
casa,4200,2020-05-10
ever,4181,2020-05-10
person,4175,2020-05-10
story,4173,2020-05-10
things,4161,2020-05-10
of,4149,2020-05-10
personas,4120,2020-05-10
che,4111,2020-05-10
california,4107,2020-05-10
part,4105,2020-05-10
hoy,4099,2020-05-10
minister,4099,2020-05-10
human,4080,2020-05-10
high,4071,2020-05-10
taking,4069,2020-05-10
korea,4065,2020-05-10
kill,4064,2020-05-10
protect,4051,2020-05-10
de,4045,2020-05-10
it,4036,2020-05-10
police,4027,2020-05-10
mas,4008,2020-05-10
staff,4007,2020-05-10
infections,3979,2020-05-10
gov,3967,2020-05-10
vous,3961,2020-05-10
change,3942,2020-05-10
others,3919,2020-05-10
follow,3917,2020-05-10
50,3902,2020-05-10
officials,3899,2020-05-10
wave,3890,2020-05-10
shit,3882,2020-05-10
enough,3881,2020-05-10
clear,3881,2020-05-10
sunday,3871,2020-05-10
find,3870,2020-05-10
tell,3865,2020-05-10
stayalert,3851,2020-05-10
full,3841,2020-05-10
germany,3834,2020-05-10
population,3832,2020-05-10
05,3831,2020-05-10
doctors,3828,2020-05-10
oh,3818,2020-05-10
save,3801,2020-05-10
solo,3800,2020-05-10
bbc,3800,2020-05-10
place,3786,2020-05-10
vonderleyen,3784,2020-05-10
making,3780,2020-05-10
food,3775,2020-05-10
van,3775,2020-05-10
online,3764,2020-05-10
national,3759,2020-05-10
situation,3746,2020-05-10
actually,3735,2020-05-10
mean,3726,2020-05-10
order,3725,2020-05-10
three,3712,2020-05-10
means,3695,2020-05-10
saying,3689,2020-05-10
lagarde,3683,2020-05-10
regsprecher,3670,2020-05-10
par,3650,2020-05-10
information,3649,2020-05-10
lost,3648,2020-05-10
force,3632,2020-05-10
administration,3630,2020-05-10
chinese,3623,2020-05-10
caso,3621,2020-05-10
españa,3619,2020-05-10
feel,3615,2020-05-10
less,3596,2020-05-10
muertes,3593,2020-05-10
normal,3591,2020-05-10
mothers,3591,2020-05-10
lot,3589,2020-05-10
bien,3580,2020-05-10
important,3576,2020-05-10
soon,3573,2020-05-10
yang,3568,2020-05-10
symptoms,3562,2020-05-10
fuck,3562,2020-05-10
economic,3558,2020-05-10
bill,3553,2020-05-10
city,3552,2020-05-10
dying,3543,2020-05-10
women,3543,2020-05-10
ahora,3543,2020-05-10
hit,3538,2020-05-10
maybe,3532,2020-05-10
wrong,3525,2020-05-10
untuk,3517,2020-05-10
point,3515,2020-05-10
ll,3505,2020-05-10
nhs,3497,2020-05-10
party,3490,2020-05-10
everything,3488,2020-05-10
hard,3484,2020-05-10
least,3478,2020-05-10
confinement,3478,2020-05-10
using,3473,2020-05-10
sa,3470,2020-05-10
truth,3466,2020-05-10
nation,3451,2020-05-10
always,3440,2020-05-10
greencoronarecovery,3420,2020-05-10
así,3413,2020-05-10
join,3411,2020-05-10
etc,3388,2020-05-10
this,3387,2020-05-10
पर,3384,2020-05-10
anything,3384,2020-05-10
impact,3378,2020-05-10
fucking,3352,2020-05-10
continue,3346,2020-05-10
qu,3344,2020-05-10
understand,3342,2020-05-10
tweet,3327,2020-05-10
members,3323,2020-05-10
happymothersday,3314,2020-05-10
cause,3311,2020-05-10
uma,3309,2020-05-10
presidente,3303,2020-05-10
thought,3293,2020-05-10
treatment,3291,2020-05-10
travel,3284,2020-05-10
measures,3277,2020-05-10
no,3265,2020-05-10
early,3261,2020-05-10
month,3248,2020-05-10
ou,3245,2020-05-10
advice,3242,2020-05-10
towards,3216,2020-05-10
ppe,3212,2020-05-10
highest,3210,2020-05-10
kids,3208,2020-05-10
hospitals,3207,2020-05-10
told,3199,2020-05-10
worse,3193,2020-05-10
pay,3191,2020-05-10
little,3190,2020-05-10
mayo,3183,2020-05-10
stupid,3171,2020-05-10
ini,3165,2020-05-10
science,3162,2020-05-10
sick,3148,2020-05-10
rel,3122,2020-05-10
breaking,3122,2020-05-10
href,3121,2020-05-10
nofollow,3117,2020-05-10
county,3110,2020-05-10
return,3109,2020-05-10
community,3104,2020-05-10
is,3087,2020-05-10
18,3080,2020-05-10
coronavírus,3079,2020-05-10
nous,3078,2020-05-10
thousands,3076,2020-05-10
research,3070,2020-05-10
muertos,3064,2020-05-10
recovered,3053,2020-05-10
reopen,3052,2020-05-10
hours,3049,2020-05-10
cuomo,3046,2020-05-10
team,3041,2020-05-10
fake,3039,2020-05-10
you,3038,2020-05-10
play,3035,2020-05-10
patient,3027,2020-05-10
school,3020,2020-05-10
together,3014,2020-05-10
march,3013,2020-05-10
governor,3013,2020-05-10
study,3004,2020-05-10
रह,2993,2020-05-10
contagios,2993,2020-05-10
nigeria,2993,2020-05-10
25,2989,2020-05-10
war,2979,2020-05-10
on,2963,2020-05-10
different,2962,2020-05-10
whole,2956,2020-05-10
worst,2956,2020-05-10
we,2956,2020-05-10
air,2953,2020-05-10
left,2950,2020-05-10
seen,2948,2020-05-10
ver,2947,2020-05-10
across,2941,2020-05-10
businesses,2933,2020-05-10
used,2932,2020-05-10
puede,2930,2020-05-10
safety,2930,2020-05-10
become,2929,2020-05-10
covidー19,2920,2020-05-10
share,2914,2020-05-10
ago,2914,2020-05-10
cashless,2909,2020-05-10
sense,2904,2020-05-10
makes,2898,2020-05-10
slogan,2892,2020-05-10
cas,2876,2020-05-10
cure,2874,2020-05-10
gop,2874,2020-05-10
looking,2865,2020-05-10
avec,2858,2020-05-10
ai,2858,2020-05-10
nuevo,2856,2020-05-10
united,2854,2020-05-10
found,2845,2020-05-10
thread,2841,2020-05-10
level,2837,2020-05-10
april,2831,2020-05-10
fact,2826,2020-05-10
shows,2824,2020-05-10
else,2815,2020-05-10
local,2815,2020-05-10
remember,2803,2020-05-10
el,2794,2020-05-10
hands,2793,2020-05-10
link,2785,2020-05-10
handling,2784,2020-05-10
jesus,2761,2020-05-10
close,2753,2020-05-10
seems,2743,2020-05-10
fallecidos,2743,2020-05-10
tem,2742,2020-05-10
positivo,2735,2020-05-10
sent,2726,2020-05-10
unemployment,2722,2020-05-10
la,2718,2020-05-10
borishasfailed,2711,2020-05-10
political,2710,2020-05-10
called,2709,2020-05-10
donald,2689,2020-05-10
wants,2684,2020-05-10
mortes,2683,2020-05-10
lies,2680,2020-05-10
ça,2678,2020-05-10
menos,2664,2020-05-10
mom,2664,2020-05-10
healthcare,2662,2020-05-10
reopening,2662,2020-05-10
plans,2661,2020-05-10
related,2659,2020-05-10
wait,2652,2020-05-10
families,2650,2020-05-10
likely,2642,2020-05-10
oms,2639,2020-05-10
experts,2637,2020-05-10
australia,2633,2020-05-10
friends,2630,2020-05-10
60,2625,2020-05-10
vida,2622,2020-05-10
service,2621,2020-05-10
potus,2620,2020-05-10
stayathome,2615,2020-05-10
set,2611,2020-05-10
hear,2611,2020-05-10
for,2610,2020-05-10
hacer,2603,2020-05-10
italy,2600,2020-05-10
act,2598,2020-05-10
mothersday2020,2596,2020-05-10
killed,2594,2020-05-10
और,2590,2020-05-10
wear,2588,2020-05-10
question,2582,2020-05-10
move,2580,2020-05-10
dia,2574,2020-05-10
including,2574,2020-05-10
pandemi,2563,2020-05-10
gates,2563,2020-05-10
fear,2561,2020-05-10
días,2555,2020-05-10
leadership,2553,2020-05-10
hi,2551,2020-05-10
season,2550,2020-05-10
rest,2538,2020-05-10
hace,2535,2020-05-10
problem,2531,2020-05-10
rise,2530,2020-05-10
past,2528,2020-05-10
en,2528,2020-05-10
sont,2527,2020-05-10
sir,2521,2020-05-10
stayhomesavelives,2511,2020-05-10
chaotic,2502,2020-05-10
able,2502,2020-05-10
push,2498,2020-05-10
despite,2496,2020-05-10
isolation,2491,2020-05-10
instead,2486,2020-05-10
het,2484,2020-05-10
warning,2480,2020-05-10
especially,2479,2020-05-10
personal,2476,2020-05-10
quedateencasa,2475,2020-05-10
blame,2475,2020-05-10
leaders,2473,2020-05-10
ist,2463,2020-05-10
trust,2459,2020-05-10
wo,2459,2020-05-10
all,2455,2020-05-10
increase,2451,2020-05-10
task,2446,2020-05-10
try,2436,2020-05-10
pra,2429,2020-05-10
info,2427,2020-05-10
medidas,2427,2020-05-10
anti,2426,2020-05-10
sars,2421,2020-05-10
looks,2418,2020-05-10
poor,2418,2020-05-10
england,2412,2020-05-10
recovery,2405,2020-05-10
40,2405,2020-05-10
interesting,2404,2020-05-10
africa,2404,2020-05-10
five,2403,2020-05-10
gets,2399,2020-05-10
spreading,2398,2020-05-10
positivos,2398,2020-05-10
lab,2396,2020-05-10
cada,2387,2020-05-10
happen,2384,2020-05-10
2019,2383,2020-05-10
ok,2378,2020-05-10
17,2377,2020-05-10
pacientes,2373,2020-05-10
current,2372,2020-05-10
low,2370,2020-05-10
cómo,2367,2020-05-10
given,2364,2020-05-10
action,2363,2020-05-10
emergency,2363,2020-05-10
vote,2362,2020-05-10
law,2361,2020-05-10
idea,2354,2020-05-10
reason,2354,2020-05-10
hoax,2353,2020-05-10
méxico,2349,2020-05-10
small,2345,2020-05-10
web,2341,2020-05-10
jobs,2339,2020-05-10
confirmados,2337,2020-05-10
gracias,2335,2020-05-10
based,2335,2020-05-10
almost,2334,2020-05-10
failed,2334,2020-05-10
70,2321,2020-05-10
argentina,2321,2020-05-10
sad,2321,2020-05-10
prime,2321,2020-05-10
started,2320,2020-05-10
learn,2319,2020-05-10
13,2311,2020-05-10
millions,2308,2020-05-10
according,2306,2020-05-10
line,2305,2020-05-10
tomorrow,2304,2020-05-10
26,2302,2020-05-10
conspiracy,2301,2020-05-10
claims,2301,2020-05-10
doctor,2295,2020-05-10
citizens,2294,2020-05-10
relief,2292,2020-05-10
vs,2286,2020-05-10
calls,2284,2020-05-10
black,2281,2020-05-10
500,2279,2020-05-10
spoke,2279,2020-05-10
behind,2278,2020-05-10
ask,2277,2020-05-10
leader,2277,2020-05-10
probably,2271,2020-05-10
tesla,2268,2020-05-10
immunity,2265,2020-05-10
años,2264,2020-05-10
fase,2261,2020-05-10
aquí,2254,2020-05-10
200,2251,2020-05-10
scotland,2251,2020-05-10
bolsonaro,2247,2020-05-10
nicht,2245,2020-05-10
shut,2244,2020-05-10
mike,2241,2020-05-10
asked,2241,2020-05-10
market,2232,2020-05-10
fighting,2231,2020-05-10
power,2229,2020-05-10
talk,2227,2020-05-10
course,2226,2020-05-10
narendramodi,2223,2020-05-10
xi,2221,2020-05-10
caused,2218,2020-05-10
mal,2213,2020-05-10
single,2209,2020-05-10
finally,2202,2020-05-10
canada,2202,2020-05-10
ny,2201,2020-05-10
source,2199,2020-05-10
tv,2198,2020-05-10
taken,2194,2020-05-10
that,2191,2020-05-10
domingo,2189,2020-05-10
tras,2189,2020-05-10
listen,2188,2020-05-10
press,2187,2020-05-10
yg,2185,2020-05-10
horas,2185,2020-05-10
following,2181,2020-05-10
கள,2180,2020-05-10
mai,2178,2020-05-10
questions,2178,2020-05-10
run,2172,2020-05-10
essential,2165,2020-05-10
delhi,2165,2020-05-10
dengan,2164,2020-05-10
bible,2157,2020-05-10
staying,2153,2020-05-10
scientists,2153,2020-05-10
hey,2153,2020-05-10
31,2151,2020-05-10
guidelines,2146,2020-05-10
visit,2142,2020-05-10
giving,2130,2020-05-10
closed,2129,2020-05-10
federal,2129,2020-05-10
wearing,2128,2020-05-10
wonder,2124,2020-05-10
though,2122,2020-05-10
número,2120,2020-05-10
pueden,2118,2020-05-10
came,2118,2020-05-10
ont,2117,2020-05-10
evidence,2116,2020-05-10
allowed,2112,2020-05-10
zu,2109,2020-05-10
ones,2103,2020-05-10
special,2099,2020-05-10
h1n1,2099,2020-05-10
que,2095,2020-05-10
00,2094,2020-05-10
director,2094,2020-05-10
men,2093,2020-05-10
living,2091,2020-05-10
body,2090,2020-05-10
wow,2085,2020-05-10
responsible,2082,2020-05-10
lol,2079,2020-05-10
ils,2073,2020-05-10
exposure,2072,2020-05-10
lead,2072,2020-05-10
mejor,2070,2020-05-10
climate,2067,2020-05-10
den,2060,2020-05-10
vez,2056,2020-05-10
history,2056,2020-05-10
tracing,2054,2020-05-10
deconfinement,2052,2020-05-10
thinking,2046,2020-05-10
kita,2045,2020-05-10
biggest,2040,2020-05-10
talking,2040,2020-05-10
group,2037,2020-05-10
key,2034,2020-05-10
información,2032,2020-05-10
dangerous,2030,2020-05-10
schools,2028,2020-05-10
musk,2027,2020-05-10
policy,2025,2020-05-10
ready,2023,2020-05-10
chief,2020,2020-05-10
staysafe,2019,2020-05-10
britain,2017,2020-05-10
cover,2014,2020-05-10
easing,2012,2020-05-10
ao,2007,2020-05-10
16,2007,2020-05-10
isso,2006,2020-05-10
pmoindia,2003,2020-05-10
21,2000,2020-05-10
coronaviruspandemic,2000,2020-05-10
dies,1994,2020-05-10
employees,1992,2020-05-10
among,1990,2020-05-10
un,1982,2020-05-10
imagine,1981,2020-05-10
took,1976,2020-05-10
services,1975,2020-05-10
industry,1973,2020-05-10
ahead,1968,2020-05-10
todas,1963,2020-05-10
official,1963,2020-05-10
mit,1959,2020-05-10
heart,1957,2020-05-10
hold,1951,2020-05-10
leave,1947,2020-05-10
covid2019,1946,2020-05-10
nytimes,1943,2020-05-10
absolute,1943,2020-05-10
sign,1942,2020-05-10
age,1941,2020-05-10
seriously,1941,2020-05-10
whitehouse,1940,2020-05-10
hell,1940,2020-05-10
después,1939,2020-05-10
im,1938,2020-05-10
send,1936,2020-05-10
só,1933,2020-05-10
gon,1931,2020-05-10
strategy,1931,2020-05-10
vulnerable,1930,2020-05-10
needed,1930,2020-05-10
vp,1928,2020-05-10
killing,1928,2020-05-10
issues,1924,2020-05-10
democrats,1922,2020-05-10
monde,1922,2020-05-10
reality,1920,2020-05-10
speech,1917,2020-05-10
gone,1912,2020-05-10
tan,1910,2020-05-10
results,1909,2020-05-10
bring,1905,2020-05-10
vai,1904,2020-05-10
guy,1903,2020-05-10
sorry,1900,2020-05-10
outside,1896,2020-05-10
front,1895,2020-05-10
san,1895,2020-05-10
ways,1894,2020-05-10
masyarakat,1892,2020-05-10
mr,1891,2020-05-10
office,1891,2020-05-10
threat,1888,2020-05-10
spain,1887,2020-05-10
reporting,1876,2020-05-10
russia,1876,2020-05-10
já,1876,2020-05-10
nueva,1872,2020-05-10
europa,1872,2020-05-10
distance,1867,2020-05-10
opening,1861,2020-05-10
drug,1861,2020-05-10
huge,1861,2020-05-10
300,1860,2020-05-10
agree,1856,2020-05-10
four,1855,2020-05-10
politics,1854,2020-05-10
facts,1853,2020-05-10
mayor,1853,2020-05-10
mortality,1852,2020-05-10
common,1851,2020-05-10
running,1851,2020-05-10
absolutely,1848,2020-05-10
wish,1848,2020-05-10
fears,1846,2020-05-10
dice,1844,2020-05-10
mass,1842,2020-05-10
term,1841,2020-05-10
worth,1841,2020-05-10
mind,1840,2020-05-10
helping,1839,2020-05-10
contagio,1835,2020-05-10
comes,1835,2020-05-10
buy,1831,2020-05-10
players,1830,2020-05-10
se,1829,2020-05-10
elon,1828,2020-05-10
deadly,1827,2020-05-10
active,1826,2020-05-10
नह,1825,2020-05-10
completely,1824,2020-05-10
critical,1823,2020-05-10
vamos,1823,2020-05-10
déconfinement,1822,2020-05-10
socialdistancing,1821,2020-05-10
moment,1818,2020-05-10
head,1817,2020-05-10
quieren,1815,2020-05-10
yeah,1808,2020-05-10
within,1808,2020-05-10
issue,1808,2020-05-10
aux,1805,2020-05-10
pessoas,1804,2020-05-10
tout,1803,2020-05-10
league,1801,2020-05-10
exposed,1798,2020-05-10
general,1797,2020-05-10
entire,1794,2020-05-10
novel,1791,2020-05-10
up,1790,2020-05-10
takes,1789,2020-05-10
kind,1782,2020-05-10
matter,1782,2020-05-10
international,1776,2020-05-10
available,1776,2020-05-10
chance,1775,2020-05-10
avoid,1775,2020-05-10
indian,1772,2020-05-10
serious,1769,2020-05-10
mental,1768,2020-05-10
datos,1767,2020-05-10
22,1767,2020-05-10
residents,1767,2020-05-10
car,1765,2020-05-10
higher,1764,2020-05-10
ease,1756,2020-05-10
negative,1755,2020-05-10
zero,1753,2020-05-10
along,1752,2020-05-10
election,1751,2020-05-10
exactly,1750,2020-05-10
powerful,1750,2020-05-10
records,1749,2020-05-10
contre,1745,2020-05-10
von,1745,2020-05-10
count,1743,2020-05-10
nygovcuomo,1743,2020-05-10
monday,1742,2020-05-10
millones,1740,2020-05-10
students,1739,2020-05-10
indonesia,1738,2020-05-10
cbs,1735,2020-05-10
dari,1733,2020-05-10
bit,1730,2020-05-10
parents,1728,2020-05-10
fait,1727,2020-05-10
ke,1726,2020-05-10
pruebas,1726,2020-05-10
provide,1726,2020-05-10
hand,1726,2020-05-10
nice,1725,2020-05-10
late,1722,2020-05-10
parte,1721,2020-05-10
países,1719,2020-05-10
either,1718,2020-05-10
sector,1718,2020-05-10
linked,1717,2020-05-10
morning,1715,2020-05-10
delay,1715,2020-05-10
casi,1715,2020-05-10
acabar,1714,2020-05-10
focus,1710,2020-05-10
failure,1709,2020-05-10
nurses,1709,2020-05-10
idiot,1709,2020-05-10
tonight,1705,2020-05-10
illness,1705,2020-05-10
guess,1705,2020-05-10
simple,1704,2020-05-10
football,1703,2020-05-10
favor,1702,2020-05-10
deal,1702,2020-05-10
faire,1701,2020-05-10
third,1700,2020-05-10
technology,1698,2020-05-10
être,1695,2020-05-10
florida,1694,2020-05-10
longer,1694,2020-05-10
guys,1693,2020-05-10
nyc,1692,2020-05-10
went,1692,2020-05-10
crise,1691,2020-05-10
ambition,1691,2020-05-10
rather,1690,2020-05-10
für,1689,2020-05-10
italia,1688,2020-05-10
night,1685,2020-05-10
lying,1683,2020-05-10
efforts,1680,2020-05-10
digital,1678,2020-05-10
happened,1677,2020-05-10
coronavirus,311265,2020-05-09
covid,236785,2020-05-09
19,221695,2020-05-09
covid19,174322,2020-05-09
nan,58236,2020-05-09
people,46368,2020-05-09
amp,42911,2020-05-09
trump,39072,2020-05-09
new,38531,2020-05-09
cases,38305,2020-05-09
via,36178,2020-05-09
us,32900,2020-05-09
pandemic,31939,2020-05-09
partisipasicegahcovid19,29233,2020-05-09
virus,28497,2020-05-09
lockdown,23979,2020-05-09
deaths,23882,2020-05-09
news,23828,2020-05-09
like,23410,2020-05-09
get,22557,2020-05-09
one,21324,2020-05-09
covid_19,19505,2020-05-09
may,18709,2020-05-09
000,18601,2020-05-09
time,18526,2020-05-09
home,18214,2020-05-09
penyebaran,17820,2020-05-09
world,17570,2020-05-09
would,17465,2020-05-09
china,17239,2020-05-09
2020,17140,2020-05-09
di,17125,2020-05-09
positive,17109,2020-05-09
health,16894,2020-05-09
death,16546,2020-05-09
dan,16458,2020-05-09
stay,16400,2020-05-09
realdonaldtrump,16245,2020-05-09
know,15757,2020-05-09
day,15658,2020-05-09
si,15464,2020-05-09
go,15153,2020-05-09
casos,15135,2020-05-09
crisis,14779,2020-05-09
help,14540,2020-05-09
test,14442,2020-05-09
dengan,14438,2020-05-09
10,14339,2020-05-09
need,14334,2020-05-09
da,14197,2020-05-09
see,13784,2020-05-09
says,13770,2020-05-09
could,13469,2020-05-09
et,13294,2020-05-09
many,13173,2020-05-09
please,13099,2020-05-09
die,12955,2020-05-09
state,12731,2020-05-09
government,12678,2020-05-09
corona,12618,2020-05-09
country,12551,2020-05-09
response,12530,2020-05-09
even,12373,2020-05-09
testing,12108,2020-05-09
total,12012,2020-05-09
house,11918,2020-05-09
back,11840,2020-05-09
masker,11800,2020-05-09
going,11723,2020-05-09
good,11721,2020-05-09
il,11656,2020-05-09
think,11542,2020-05-09
des,11488,2020-05-09
white,11457,2020-05-09
uk,11400,2020-05-09
still,11324,2020-05-09
work,11257,2020-05-09
take,10921,2020-05-09
today,10909,2020-05-09
the,10777,2020-05-09
du,10739,2020-05-09
per,10690,2020-05-09
na,10663,2020-05-09
dalam,10595,2020-05-09
quarantine,10574,2020-05-09
patients,10478,2020-05-09
yang,10390,2020-05-09
cegah,10082,2020-05-09
due,10054,2020-05-09
president,9946,2020-05-09
kita,9945,2020-05-09
safe,9905,2020-05-09
live,9845,2020-05-09
est,9823,2020-05-09
first,9812,2020-05-09
social,9800,2020-05-09
pandemia,9741,2020-05-09
care,9590,2020-05-09
make,9586,2020-05-09
read,9510,2020-05-09
well,9434,2020-05-09
right,9422,2020-05-09
em,9389,2020-05-09
want,9345,2020-05-09
re,9302,2020-05-09
let,9299,2020-05-09
way,9222,2020-05-09
vaccine,9138,2020-05-09
spread,9075,2020-05-09
não,9075,2020-05-09
tests,8966,2020-05-09
also,8881,2020-05-09
tested,8858,2020-05-09
com,8715,2020-05-09
india,8388,2020-05-09
obama,8363,2020-05-09
times,8357,2020-05-09
said,8337,2020-05-09
say,8325,2020-05-09
really,8282,2020-05-09
menggunakan,8269,2020-05-09
untuk,8239,2020-05-09
dr,8238,2020-05-09
america,8181,2020-05-09
got,8163,2020-05-09
mudik,8114,2020-05-09
pour,7973,2020-05-09
economy,7780,2020-05-09
must,7746,2020-05-09
public,7729,2020-05-09
much,7689,2020-05-09
days,7669,2020-05-09
hospital,7643,2020-05-09
latest,7612,2020-05-09
daily,7569,2020-05-09
states,7500,2020-05-09
great,7500,2020-05-09
pemerintah,7487,2020-05-09
global,7484,2020-05-09
fight,7455,2020-05-09
two,7454,2020-05-09
workers,7387,2020-05-09
everyone,7271,2020-05-09
never,7243,2020-05-09
keep,7222,2020-05-09
died,7188,2020-05-09
mais,7142,2020-05-09
every,7121,2020-05-09
without,7114,2020-05-09
number,7100,2020-05-09
look,7098,2020-05-09
youtube,7034,2020-05-09
americans,7020,2020-05-09
support,7014,2020-05-09
come,7010,2020-05-09
life,6984,2020-05-09
york,6948,2020-05-09
masks,6911,2020-05-09
24,6859,2020-05-09
stop,6813,2020-05-09
video,6811,2020-05-09
last,6722,2020-05-09
pas,6693,2020-05-09
20,6681,2020-05-09
year,6667,2020-05-09
roy,6633,2020-05-09
to,6597,2020-05-09
