term,amount,date
usps,9571,2020-04-12
back,9570,2020-04-12
fight,9568,2020-04-12
na,9529,2020-04-12
let,9519,2020-04-12
positive,9511,2020-04-12
right,9477,2020-04-12
pour,9470,2020-04-12
social,9381,2020-04-12
times,9278,2020-04-12
state,9229,2020-04-12
make,9202,2020-04-12
test,9195,2020-04-12
well,9169,2020-04-12
care,9117,2020-04-12
stayhome,9087,2020-04-12
also,9004,2020-04-12
live,9002,2020-04-12
deliver,8956,2020-04-12
delivered,8939,2020-04-12
said,8927,2020-04-12
way,8881,2020-04-12
20,8854,2020-04-12
copy,8662,2020-04-12
pas,8616,2020-04-12
testing,8602,2020-04-12
signing,8554,2020-04-12
pandemia,8542,2020-04-12
say,8404,2020-04-12
life,8297,2020-04-12
read,8210,2020-04-12
re,8156,2020-04-12
president,8080,2020-04-12
lives,8043,2020-04-12
stop,8035,2020-04-12
workers,7881,2020-04-12
much,7866,2020-04-12
want,7862,2020-04-12
outbreak,7778,2020-04-12
really,7728,2020-04-12
died,7722,2020-04-12
fauci,7683,2020-04-12
great,7630,2020-04-12
god,7615,2020-04-12
daily,7612,2020-04-12
every,7588,2020-04-12
everyone,7433,2020-04-12
youtube,7398,2020-04-12
hope,7375,2020-04-12
april,7313,2020-04-12
happy,7236,2020-04-12
must,7156,2020-04-12
dr,7066,2020-04-12
amid,7063,2020-04-12
york,7056,2020-04-12
non,7051,2020-04-12
keep,6969,2020-04-12
true,6969,2020-04-12
video,6949,2020-04-12
number,6942,2020-04-12
une,6922,2020-04-12
family,6883,2020-04-12
media,6882,2020-04-12
thank,6870,2020-04-12
nhs,6869,2020-04-12
come,6861,2020-04-12
distancing,6791,2020-04-12
boris,6764,2020-04-12
em,6740,2020-04-12
mundo,6682,2020-04-12
got,6658,2020-04-12
america,6638,2020-04-12
au,6625,2020-04-12
gobierno,6584,2020-04-12
vía,6576,2020-04-12
quarantine,6573,2020-04-12
americans,6551,2020-04-12
chinese,6529,2020-04-12
não,6490,2020-04-12
usa,6481,2020-04-12
johnson,6472,2020-04-12
never,6447,2020-04-12
real,6431,2020-04-12
covid2019,6392,2020-04-12
days,6381,2020-04-12
safe,6332,2020-04-12
public,6325,2020-04-12
app,6325,2020-04-12
global,6280,2020-04-12
man,6215,2020-04-12
made,6175,2020-04-12
to,6141,2020-04-12
sunday,6096,2020-04-12
ser,6090,2020-04-12
qui,6081,2020-04-12
com,6079,2020-04-12
states,6060,2020-04-12
salud,6046,2020-04-12
thanks,6045,2020-04-12
medical,6043,2020-04-12
year,6012,2020-04-12
mais,5972,2020-04-12
confirmed,5956,2020-04-12
economy,5913,2020-04-12
data,5909,2020-04-12
toll,5883,2020-04-12
twitter,5877,2020-04-12
untuk,5863,2020-04-12
post,5849,2020-04-12
money,5796,2020-04-12
vaccine,5772,2020-04-12
wuhan,5742,2020-04-12
va,5735,2020-04-12
ne,5716,2020-04-12
latest,5690,2020-04-12
countries,5666,2020-04-12
face,5664,2020-04-12
país,5651,2020-04-12
coronaviruspandemic,5639,2020-04-12
look,5610,2020-04-12
covid__19,5609,2020-04-12
gt,5599,2020-04-12
use,5578,2020-04-12
100,5568,2020-04-12
24,5535,2020-04-12
better,5516,2020-04-12
tests,5486,2020-04-12
dans,5475,2020-04-12
ce,5463,2020-04-12
gente,5423,2020-04-12
cuarentena,5419,2020-04-12
plus,5401,2020-04-12
week,5374,2020-04-12
update,5364,2020-04-12
ve,5334,2020-04-12
casa,5312,2020-04-12
personas,5279,2020-04-12
case,5275,2020-04-12
sur,5256,2020-04-12
another,5251,2020-04-12
around,5245,2020-04-12
best,5242,2020-04-12
give,5230,2020-04-12
11,5229,2020-04-12
two,5206,2020-04-12
je,5195,2020-04-12
love,5169,2020-04-12
million,5166,2020-04-12
doctors,5158,2020-04-12
ca,5158,2020-04-12
food,5148,2020-04-12
long,5147,2020-04-12
ini,5124,2020-04-12
since,5115,2020-04-12
tested,5047,2020-04-12
italy,5046,2020-04-12
in,5019,2020-04-12
ppe,5011,2020-04-12
watch,4990,2020-04-12
already,4983,2020-04-12
free,4970,2020-04-12
confinement,4963,2020-04-12
covidー19,4953,2020-04-12
working,4911,2020-04-12
end,4902,2020-04-12
weeks,4895,2020-04-12
yang,4875,2020-04-12
reported,4855,2020-04-12
thing,4849,2020-04-12
without,4818,2020-04-12
bill,4814,2020-04-12
report,4812,2020-04-12
flu,4796,2020-04-12
plan,4794,2020-04-12
staff,4788,2020-04-12
getting,4776,2020-04-12
far,4740,2020-04-12
30,4736,2020-04-12
american,4735,2020-04-12
business,4699,2020-04-12
article,4698,2020-04-12
using,4691,2020-04-12
numbers,4674,2020-04-12
done,4668,2020-04-12
and,4666,2020-04-12
stayathome,4634,2020-04-12
che,4631,2020-04-12
eu,4629,2020-04-12
years,4623,2020-04-12
show,4602,2020-04-12
protect,4566,2020-04-12
yet,4534,2020-04-12
risk,4530,2020-04-12
nytimes,4517,2020-04-12
solo,4514,2020-04-12
anyone,4513,2020-04-12
police,4504,2020-04-12
13,4483,2020-04-12
15,4467,2020-04-12
needs,4433,2020-04-12
put,4428,2020-04-12
bbc,4399,2020-04-12
disease,4384,2020-04-12
control,4353,2020-04-12
presidente,4348,2020-04-12
pm,4339,2020-04-12
bien,4338,2020-04-12
call,4321,2020-04-12
kita,4313,2020-04-12
updates,4310,2020-04-12
something,4307,2020-04-12
masks,4297,2020-04-12
next,4275,2020-04-12
things,4258,2020-04-12
govt,4250,2020-04-12
away,4230,2020-04-12
big,4212,2020-04-12
infected,4199,2020-04-12
ever,4190,2020-04-12
hoy,4190,2020-04-12
story,4180,2020-04-12
así,4161,2020-04-12
save,4160,2020-04-12
nothing,4142,2020-04-12
hospitals,4141,2020-04-12
muertos,4140,2020-04-12
house,4136,2020-04-12
ahora,4093,2020-04-12
rate,4092,2020-04-12
check,4087,2020-04-12
sa,4078,2020-04-12
job,4070,2020-04-12
vous,4054,2020-04-12
online,4040,2020-04-12
coming,4037,2020-04-12
share,4021,2020-04-12
españa,4016,2020-04-12
trying,4009,2020-04-12
sure,4006,2020-04-12
mas,3977,2020-04-12
par,3966,2020-04-12
top,3961,2020-04-12
qu,3960,2020-04-12
eastersunday,3956,2020-04-12
old,3954,2020-04-12
part,3952,2020-04-12
enough,3940,2020-04-12
um,3938,2020-04-12
person,3938,2020-04-12
europe,3919,2020-04-12
fake,3911,2020-04-12
link,3899,2020-04-12
yes,3898,2020-04-12
believe,3889,2020-04-12
dos,3883,2020-04-12
rt,3881,2020-04-12
research,3874,2020-04-12
place,3872,2020-04-12
quedateencasa,3871,2020-04-12
together,3848,2020-04-12
human,3839,2020-04-12
rantai,3836,2020-04-12
it,3831,2020-04-12
hit,3830,2020-04-12
find,3826,2020-04-12
recovered,3822,2020-04-12
hard,3819,2020-04-12
50,3802,2020-04-12
de,3798,2020-04-12
cnn,3790,2020-04-12
कर,3781,2020-04-12
always,3780,2020-04-12
making,3779,2020-04-12
nous,3770,2020-04-12
france,3763,2020-04-12
someone,3753,2020-04-12
population,3751,2020-04-12
start,3746,2020-04-12
others,3745,2020-04-12
dead,3744,2020-04-12
bad,3742,2020-04-12
service,3731,2020-04-12
open,3731,2020-04-12
situation,3725,2020-04-12
information,3707,2020-04-12
community,3705,2020-04-12
reports,3698,2020-04-12
national,3678,2020-04-12
minister,3669,2020-04-12
coronavírus,3662,2020-04-12
doctor,3633,2020-04-12
14,3616,2020-04-12
der,3615,2020-04-12
van,3614,2020-04-12
dies,3602,2020-04-12
high,3600,2020-04-12
of,3597,2020-04-12
soon,3596,2020-04-12
feel,3582,2020-04-12
early,3578,2020-04-12
city,3567,2020-04-12
gates,3553,2020-04-12
cause,3552,2020-04-12
saying,3548,2020-04-12
important,3547,2020-04-12
sad,3534,2020-04-12
change,3529,2020-04-12
día,3528,2020-04-12
lot,3508,2020-04-12
no,3507,2020-04-12
tell,3494,2020-04-12
muertes,3487,2020-04-12
this,3487,2020-04-12
brasil,3479,2020-04-12
indonesia,3442,2020-04-12
shit,3437,2020-04-12
taking,3429,2020-04-12
lost,3427,2020-04-12
south,3424,2020-04-12
oh,3424,2020-04-12
follow,3412,2020-04-12
pay,3408,2020-04-12
called,3387,2020-04-12
economic,3384,2020-04-12
might,3379,2020-04-12
dying,3377,2020-04-12
21,3361,2020-04-12
treatment,3360,2020-04-12
experts,3360,2020-04-12
puede,3358,2020-04-12
friends,3357,2020-04-12
months,3347,2020-04-12
hacer,3345,2020-04-12
thread,3302,2020-04-12
point,3289,2020-04-12
mata,3281,2020-04-12
cómo,3268,2020-04-12
told,3267,2020-04-12
ver,3263,2020-04-12
mask,3260,2020-04-12
seen,3240,2020-04-12
truth,3235,2020-04-12
nuevos,3230,2020-04-12
anything,3220,2020-04-12
medidas,3194,2020-04-12
wrong,3189,2020-04-12
symptoms,3182,2020-04-12
services,3179,2020-04-12
nation,3178,2020-04-12
borisjohnson,3166,2020-04-12
gop,3159,2020-04-12
team,3147,2020-04-12
nurses,3144,2020-04-12
everything,3137,2020-04-12
patient,3137,2020-04-12
healthcare,3133,2020-04-12
impact,3129,2020-04-12
fighting,3129,2020-04-12
href,3129,2020-04-12
we,3127,2020-04-12
vida,3122,2020-04-12
possible,3113,2020-04-12
potus,3110,2020-04-12
least,3109,2020-04-12
order,3102,2020-04-12
etc,3095,2020-04-12
war,3092,2020-04-12
sick,3090,2020-04-12
sir,3083,2020-04-12
mil,3082,2020-04-12
ll,3079,2020-04-12
el,3078,2020-04-12
rel,3076,2020-04-12
message,3074,2020-04-12
fuck,3071,2020-04-12
nofollow,3068,2020-04-12
across,3059,2020-04-12
action,3056,2020-04-12
fallecidos,3044,2020-04-12
thought,3039,2020-04-12
breaking,3039,2020-04-12
system,3039,2020-04-12
less,3030,2020-04-12
contact,3024,2020-04-12
mass,3023,2020-04-12
staysafe,3022,2020-04-12
full,3021,2020-04-12
travel,3016,2020-04-12
jesus,3012,2020-04-12
whole,3010,2020-04-12
días,3010,2020-04-12
remember,2997,2020-04-12
close,2994,2020-04-12
united,2991,2020-04-12
black,2985,2020-04-12
la,2982,2020-04-12
three,2976,2020-04-12
worst,2975,2020-04-12
foxnews,2966,2020-04-12
actually,2957,2020-04-12
maybe,2948,2020-04-12
ai,2948,2020-04-12
sorry,2948,2020-04-12
ou,2947,2020-04-12
avec,2945,2020-04-12
04,2945,2020-04-12
hace,2941,2020-04-12
gracias,2923,2020-04-12
personal,2921,2020-04-12
relief,2913,2020-04-12
happyeaster,2906,2020-04-12
used,2901,2020-04-12
little,2898,2020-04-12
tweet,2895,2020-04-12
self,2893,2020-04-12
dengan,2880,2020-04-12
menos,2874,2020-04-12
sont,2866,2020-04-12
white,2862,2020-04-12
fact,2857,2020-04-12
march,2857,2020-04-12
fear,2856,2020-04-12
रह,2852,2020-04-12
thousands,2850,2020-04-12
uma,2848,2020-04-12
spreading,2844,2020-04-12
on,2842,2020-04-12
ago,2835,2020-04-12
und,2831,2020-04-12
join,2830,2020-04-12
shows,2821,2020-04-12
hands,2819,2020-04-12
study,2811,2020-04-12
ça,2803,2020-04-12
makes,2802,2020-04-12
gov,2792,2020-04-12
administration,2790,2020-04-12
you,2781,2020-04-12
children,2778,2020-04-12
is,2769,2020-04-12
month,2763,2020-04-12
blame,2762,2020-04-12
physical,2752,2020-04-12
source,2747,2020-04-12
italia,2743,2020-04-12
पर,2736,2020-04-12
emergency,2730,2020-04-12
normal,2729,2020-04-12
abril,2726,2020-04-12
das,2717,2020-04-12
continue,2714,2020-04-12
cdc,2708,2020-04-12
18,2708,2020-04-12
local,2689,2020-04-12
question,2684,2020-04-12
16,2683,2020-04-12
yg,2682,2020-04-12
different,2681,2020-04-12
air,2669,2020-04-12
infection,2668,2020-04-12
médicos,2662,2020-04-12
en,2661,2020-04-12
understand,2659,2020-04-12
narendramodi,2654,2020-04-12
knew,2653,2020-04-12
measures,2638,2020-04-12
found,2637,2020-04-12
market,2634,2020-04-12
google,2631,2020-04-12
pacientes,2628,2020-04-12
behind,2621,2020-04-12
kill,2604,2020-04-12
county,2604,2020-04-12
número,2600,2020-04-12
left,2592,2020-04-12
socialdistancing,2590,2020-04-12
caso,2585,2020-04-12
church,2577,2020-04-12
ils,2563,2020-04-12
5g,2560,2020-04-12
tidak,2559,2020-04-12
rise,2559,2020-04-12
started,2554,2020-04-12
worse,2552,2020-04-12
africa,2549,2020-04-12
sign,2543,2020-04-12
tim,2542,2020-04-12
line,2531,2020-04-12
mejor,2523,2020-04-12
fucking,2516,2020-04-12
hours,2511,2020-04-12
25,2510,2020-04-12
venezuela,2510,2020-04-12
january,2510,2020-04-12
highest,2509,2020-04-12
lies,2502,2020-04-12
tem,2495,2020-04-12
else,2491,2020-04-12
looking,2490,2020-04-12
efforts,2484,2020-04-12
méxico,2477,2020-04-12
citizens,2472,2020-04-12
22,2467,2020-04-12
families,2464,2020-04-12
homes,2463,2020-04-12
taylor,2462,2020-04-12
reason,2455,2020-04-12
instead,2454,2020-04-12
que,2452,2020-04-12
second,2449,2020-04-12
likely,2436,2020-04-12
party,2436,2020-04-12
essential,2426,2020-04-12
all,2426,2020-04-12
anti,2423,2020-04-12
cure,2420,2020-04-12
problem,2416,2020-04-12
sars,2415,2020-04-12
ada,2411,2020-04-12
mal,2408,2020-04-12
masyarakat,2407,2020-04-12
ask,2397,2020-04-12
tv,2391,2020-04-12
cada,2387,2020-04-12
political,2378,2020-04-12
países,2378,2020-04-12
tak,2369,2020-04-12
immunity,2359,2020-04-12
act,2358,2020-04-12
mean,2351,2020-04-12
2019,2343,2020-04-12
info,2340,2020-04-12
argentina,2339,2020-04-12
history,2339,2020-04-12
canada,2338,2020-04-12
failure,2336,2020-04-12
single,2334,2020-04-12
power,2333,2020-04-12
mayor,2331,2020-04-12
try,2329,2020-04-12
brooke,2318,2020-04-12
listen,2315,2020-04-12
force,2314,2020-04-12
android,2313,2020-04-12
isolation,2312,2020-04-12
donald,2310,2020-04-12
leaders,2306,2020-04-12
including,2303,2020-04-12
nigeria,2299,2020-04-12
drug,2292,2020-04-12
poor,2290,2020-04-12
rest,2290,2020-04-12
seems,2289,2020-04-12
governor,2288,2020-04-12
shut,2287,2020-04-12
contagios,2286,2020-04-12
aquí,2286,2020-04-12
het,2283,2020-04-12
idea,2277,2020-04-12
came,2275,2020-04-12
ones,2275,2020-04-12
años,2274,2020-04-12
for,2273,2020-04-12
taken,2272,2020-04-12
saved,2270,2020-04-12
tetap,2268,2020-04-12
hear,2268,2020-04-12
restrictions,2267,2020-04-12
17,2267,2020-04-12
pruebas,2267,2020-04-12
domingo,2267,2020-04-12
given,2266,2020-04-12
sosialisasikan,2266,2020-04-12
confirmados,2265,2020-04-12
stupid,2261,2020-04-12
और,2261,2020-04-12
tan,2256,2020-04-12
vez,2254,2020-04-12
questions,2251,2020-04-12
ok,2245,2020-04-12
small,2243,2020-04-12
petition,2242,2020-04-12
red,2241,2020-04-12
federal,2240,2020-04-12
coronavirusoutbreak,2238,2020-04-12
forget,2238,2020-04-12
pra,2237,2020-04-12
front,2235,2020-04-12
lab,2231,2020-04-12
500,2228,2020-04-12
apple,2226,2020-04-12
california,2220,2020-04-12
florida,2218,2020-04-12
needed,2217,2020-04-12
able,2217,2020-04-12
mr,2215,2020-04-12
leader,2211,2020-04-12
earlier,2207,2020-04-12
web,2204,2020-04-12
affected,2201,2020-04-12
wo,2198,2020-04-12
released,2197,2020-04-12
living,2197,2020-04-12
calls,2191,2020-04-12
wuhanvirus,2191,2020-04-12
related,2190,2020-04-12
wash,2185,2020-04-12
wants,2184,2020-04-12
dice,2183,2020-04-12
key,2183,2020-04-12
millions,2183,2020-04-12
law,2182,2020-04-12
heart,2181,2020-04-12
interesting,2180,2020-04-12
science,2177,2020-04-12
despite,2177,2020-04-12
closed,2175,2020-04-12
democrats,2170,2020-04-12
aux,2169,2020-04-12
facts,2168,2020-04-12
spain,2160,2020-04-12
download,2159,2020-04-12
low,2155,2020-04-12
moment,2148,2020-04-12
worldwide,2146,2020-04-12
recovery,2131,2020-04-12
name,2129,2020-04-12
pandemi,2129,2020-04-12
talk,2124,2020-04-12
wait,2123,2020-04-12
leadership,2122,2020-04-12
iran,2116,2020-04-12
threat,2112,2020-04-12
businesses,2108,2020-04-12
blood,2101,2020-04-12
current,2097,2020-04-12
bu,2096,2020-04-12
nyc,2090,2020-04-12
demi,2090,2020-04-12
advice,2086,2020-04-12
hoax,2082,2020-04-12
future,2081,2020-04-12
sense,2075,2020-04-12
nuevo,2074,2020-04-12
scientists,2072,2020-04-12
past,2069,2020-04-12
bir,2066,2020-04-12
learn,2063,2020-04-12
ke,2062,2020-04-12
crise,2061,2020-04-12
40,2059,2020-04-12
friend,2053,2020-04-12
hand,2053,2020-04-12
favor,2049,2020-04-12
hydroxychloroquine,2047,2020-04-12
almost,2043,2020-04-12
vote,2043,2020-04-12
mail,2041,2020-04-12
discharged,2041,2020-04-12
pope,2041,2020-04-12
ikut,2040,2020-04-12
asked,2039,2020-04-12
novel,2036,2020-04-12
dirumah,2033,2020-04-12
contre,2031,2020-04-12
infections,2030,2020-04-12
critical,2025,2020-04-12
reporting,2020,2020-04-12
according,2017,2020-04-12
un,2017,2020-04-12
become,2012,2020-04-12
00,2009,2020-04-12
means,2008,2020-04-12
mudik,2008,2020-04-12
based,2005,2020-04-12
helping,2004,2020-04-12
ont,2001,2020-04-12
wow,1999,2020-04-12
mundial,1987,2020-04-12
half,1983,2020-04-12
killed,1977,2020-04-12
evidence,1977,2020-04-12
chief,1975,2020-04-12
trabajo,1975,2020-04-12
hold,1973,2020-04-12
course,1972,2020-04-12
indian,1968,2020-04-12
adalah,1968,2020-04-12
macron,1967,2020-04-12
fox,1964,2020-04-12
increase,1963,2020-04-12
agree,1962,2020-04-12
deal,1962,2020-04-12
prime,1960,2020-04-12
slow,1959,2020-04-12
record,1957,2020-04-12
guy,1957,2020-04-12
play,1956,2020-04-12
lack,1955,2020-04-12
gets,1953,2020-04-12
though,1949,2020-04-12
pasqua,1948,2020-04-12
después,1943,2020-04-12
guys,1939,2020-04-12
especially,1936,2020-04-12
hai,1936,2020-04-12
korea,1935,2020-04-12
morning,1929,2020-04-12
women,1928,2020-04-12
group,1925,2020-04-12
expert,1921,2020-04-12
hi,1921,2020-04-12
run,1920,2020-04-12
horas,1917,2020-04-12
información,1916,2020-04-12
ready,1915,2020-04-12
bolsonaro,1914,2020-04-12
cas,1911,2020-04-12
germany,1911,2020-04-12
special,1900,2020-04-12
general,1900,2020-04-12
pun,1898,2020-04-12
penyebaran,1895,2020-04-12
talking,1895,2020-04-12
vai,1893,2020-04-12
available,1887,2020-04-12
médico,1883,2020-04-12
school,1883,2020-04-12
probably,1882,2020-04-12
kids,1878,2020-04-12
gone,1876,2020-04-12
lol,1876,2020-04-12
vs,1874,2020-04-12
gran,1869,2020-04-12
pakistan,1868,2020-04-12
wish,1867,2020-04-12
fin,1867,2020-04-12
night,1864,2020-04-12
seriously,1864,2020-04-12
loved,1864,2020-04-12
bank,1862,2020-04-12
killing,1861,2020-04-12
faire,1861,2020-04-12
vamos,1859,2020-04-12
late,1847,2020-04-12
60,1847,2020-04-12
woman,1845,2020-04-12
took,1842,2020-04-12
dari,1840,2020-04-12
leave,1838,2020-04-12
buy,1837,2020-04-12
giving,1837,2020-04-12
tout,1837,2020-04-12
responsible,1835,2020-04-12
300,1835,2020-04-12
office,1834,2020-04-12
ny,1833,2020-04-12
at,1832,2020-04-12
return,1830,2020-04-12
cut,1830,2020-04-12
comes,1828,2020-04-12
bring,1825,2020-04-12
biggest,1825,2020-04-12
serious,1824,2020-04-12
contagio,1821,2020-04-12
siempre,1819,2020-04-12
biden,1819,2020-04-12
tener,1818,2020-04-12
tiempo,1816,2020-04-12
outside,1809,2020-04-12
san,1809,2020-04-12
set,1807,2020-04-12
être,1801,2020-04-12
failed,1800,2020-04-12
politics,1800,2020-04-12
parte,1799,2020-04-12
australia,1798,2020-04-12
russia,1798,2020-04-12
cette,1797,2020-04-12
african,1796,2020-04-12
nursing,1793,2020-04-12
dios,1792,2020-04-12
viral,1792,2020-04-12
terputusnya,1792,2020-04-12
pmoindia,1791,2020-04-12
among,1789,2020-04-12
thinking,1788,2020-04-12
press,1787,2020-04-12
andil,1783,2020-04-12
dulu,1782,2020-04-12
disaster,1778,2020-04-12
goes,1777,2020-04-12
deadly,1777,2020-04-12
easter2020,1777,2020-04-12
ccp,1776,2020-04-12
après,1774,2020-04-12
80,1774,2020-04-12
datos,1774,2020-04-12
british,1774,2020-04-12
hey,1770,2020-04-12
positivos,1768,2020-04-12
pueblo,1765,2020-04-12
happen,1763,2020-04-12
task,1762,2020-04-12
momento,1762,2020-04-12
wonder,1761,2020-04-12
either,1760,2020-04-12
dalam,1759,2020-04-12
fait,1756,2020-04-12
washington,1754,2020-04-12
pray,1752,2020-04-12
japan,1752,2020-04-12
semana,1752,2020-04-12
tous,1752,2020-04-12
er,1752,2020-04-12
dia,1750,2020-04-12
that,1750,2020-04-12
se,1749,2020-04-12
huge,1745,2020-04-12
victims,1742,2020-04-12
lying,1742,2020-04-12
words,1738,2020-04-12
prevent,1738,2020-04-12
inside,1737,2020-04-12
amazing,1736,2020-04-12
goodies,1736,2020-04-12
dont,1733,2020-04-12
dear,1733,2020-04-12
indiafightscorona,1732,2020-04-12
trust,1732,2020-04-12
ki,1731,2020-04-12
list,1731,2020-04-12
नह,1729,2020-04-12
ppl,1729,2020-04-12
clear,1728,2020-04-12
fund,1726,2020-04-12
colombia,1724,2020-04-12
following,1723,2020-04-12
ist,1721,2020-04-12
verdad,1719,2020-04-12
hanya,1718,2020-04-12
rip,1717,2020-04-12
comme,1716,2020-04-12
issue,1716,2020-04-12
safety,1713,2020-04-12
caused,1713,2020-04-12
battle,1712,2020-04-12
situación,1710,2020-04-12
pays,1709,2020-04-12
comment,1708,2020-04-12
infectados,1708,2020-04-12
music,1706,2020-04-12
guardian,1701,2020-04-12
casi,1699,2020-04-12
matter,1696,2020-04-12
putuskan,1696,2020-04-12
monde,1695,2020-04-12
absolutely,1694,2020-04-12
nurse,1694,2020-04-12
provide,1693,2020-04-12
calling,1692,2020-04-12
looks,1692,2020-04-12
contagiados,1691,2020-04-12
alone,1690,2020-04-12
official,1690,2020-04-12
200,1689,2020-04-12
sono,1687,2020-04-12
hate,1687,2020-04-12
allah,1686,2020-04-12
went,1685,2020-04-12
mind,1685,2020-04-12
dunia,1684,2020-04-12
area,1682,2020-04-12
companies,1682,2020-04-12
tiempos,1682,2020-04-12
major,1679,2020-04-12
game,1678,2020-04-12
members,1678,2020-04-12
residents,1676,2020-04-12
age,1675,2020-04-12
happening,1672,2020-04-12
watching,1671,2020-04-12
industry,1669,2020-04-12
frente,1669,2020-04-12
dangerous,1669,2020-04-12
international,1668,2020-04-12
supplies,1662,2020-04-12
chile,1660,2020-04-12
company,1659,2020-04-12
weekend,1653,2020-04-12
hell,1652,2020-04-12
donate,1651,2020-04-12
gave,1649,2020-04-12
center,1644,2020-04-12
body,1643,2020-04-12
toda,1643,2020-04-12
release,1643,2020-04-12
ao,1638,2020-04-12
noticias,1638,2020-04-12
vulnerable,1637,2020-04-12
cara,1635,2020-04-12
morts,1634,2020-04-12
كورونا,1632,2020-04-12
men,1630,2020-04-12
mental,1629,2020-04-12
ng,1625,2020-04-12
causa,1622,2020-04-12
domestic,1621,2020-04-12
den,1618,2020-04-12
running,1617,2020-04-12
not,1617,2020-04-12
yesterday,1614,2020-04-12
já,1613,2020-04-12
kind,1610,2020-04-12
stand,1608,2020-04-12
common,1604,2020-04-12
coronavirus,157382,2020-07-26
covid,148892,2020-07-26
19,137167,2020-07-26
covid19,94212,2020-07-26
cases,32809,2020-07-26
people,26466,2020-07-26
new,25813,2020-07-26
amp,25315,2020-07-26
trump,21524,2020-07-26
virus,18843,2020-07-26
pandemic,18775,2020-07-26
us,17263,2020-07-26
deaths,17099,2020-07-26
via,15696,2020-07-26
casos,14014,2020-07-26
realdonaldtrump,13639,2020-07-26
news,13339,2020-07-26
get,13336,2020-07-26
like,12995,2020-07-26
one,12758,2020-07-26
000,12649,2020-07-26
2020,12509,2020-07-26
health,12038,2020-07-26
time,10178,2020-07-26
mask,9861,2020-07-26
need,9527,2020-07-26
26,9366,2020-07-26
would,9300,2020-07-26
world,9239,2020-07-26
day,9068,2020-07-26
know,8926,2020-07-26
si,8610,2020-07-26
death,8590,2020-07-26
india,8382,2020-07-26
total,8296,2020-07-26
positive,7937,2020-07-26
state,7911,2020-07-26
help,7813,2020-07-26
go,7760,2020-07-26
florida,7615,2020-07-26
test,7610,2020-07-26
still,7525,2020-07-26
many,7513,2020-07-26
says,7435,2020-07-26
country,7422,2020-07-26
please,7310,2020-07-26
testing,7205,2020-07-26
masks,7195,2020-07-26
china,7136,2020-07-26
vaccine,7115,2020-07-26
could,7044,2020-07-26
back,7042,2020-07-26
even,6936,2020-07-26
going,6927,2020-07-26
first,6905,2020-07-26
di,6865,2020-07-26
see,6743,2020-07-26
due,6709,2020-07-26
na,6685,2020-07-26
die,6655,2020-07-26
spread,6651,2020-07-26
corona,6512,2020-07-26
take,6464,2020-07-26
da,6372,2020-07-26
government,6310,2020-07-26
today,6260,2020-07-26
home,6239,2020-07-26
good,6186,2020-07-26
pandemia,6169,2020-07-26
work,6160,2020-07-26
think,6156,2020-07-26
make,6084,2020-07-26
social,6049,2020-07-26
days,6048,2020-07-26
the,5999,2020-07-26
july,5994,2020-07-26
right,5987,2020-07-26
10,5965,2020-07-26
case,5883,2020-07-26
crisis,5773,2020-07-26
24,5763,2020-07-26
well,5752,2020-07-26
care,5679,2020-07-26
stop,5654,2020-07-26
also,5644,2020-07-26
want,5642,2020-07-26
lockdown,5615,2020-07-26
said,5606,2020-07-26
may,5557,2020-07-26
americans,5473,2020-07-26
say,5447,2020-07-26
et,5430,2020-07-26
uk,5414,2020-07-26
salud,5397,2020-07-26
hospital,5379,2020-07-26
patients,5369,2020-07-26
re,5305,2020-07-26
year,5284,2020-07-26
much,5274,2020-07-26
covidー19,5249,2020-07-26
live,5070,2020-07-26
president,5036,2020-07-26
million,5002,2020-07-26
tests,4966,2020-07-26
america,4923,2020-07-26
really,4866,2020-07-26
way,4849,2020-07-26
died,4845,2020-07-26
let,4797,2020-07-26
nuevos,4769,2020-07-26
last,4765,2020-07-26
public,4651,2020-07-26
wear,4634,2020-07-26
quarantine,4576,2020-07-26
face,4571,2020-07-26
spain,4561,2020-07-26
du,4558,2020-07-26
per,4551,2020-07-26
since,4516,2020-07-26
il,4508,2020-07-26
week,4487,2020-07-26
life,4402,2020-07-26
कर,4400,2020-07-26
number,4393,2020-07-26
read,4385,2020-07-26
daily,4337,2020-07-26
states,4335,2020-07-26
keep,4299,2020-07-26
every,4298,2020-07-26
07,4296,2020-07-26
reported,4245,2020-07-26
texas,4179,2020-07-26
school,4174,2020-07-26
money,4110,2020-07-26
rate,4107,2020-07-26
data,4095,2020-07-26
never,4093,2020-07-26
times,4085,2020-07-26
lives,4082,2020-07-26
response,4081,2020-07-26
des,4060,2020-07-26
tested,4054,2020-07-26
got,4047,2020-07-26
control,4035,2020-07-26
risk,4025,2020-07-26
est,4017,2020-07-26
20,4014,2020-07-26
great,4011,2020-07-26
family,4005,2020-07-26
reports,3980,2020-07-26
must,3973,2020-07-26
gop,3936,2020-07-26
update,3934,2020-07-26
safe,3915,2020-07-26
15,3905,2020-07-26
better,3895,2020-07-26
economy,3883,2020-07-26
mil,3880,2020-07-26
korea,3868,2020-07-26
long,3850,2020-07-26
usa,3845,2020-07-26
em,3845,2020-07-26
100,3845,2020-07-26
país,3803,2020-07-26
real,3797,2020-07-26
children,3792,2020-07-26
man,3782,2020-07-26
months,3758,2020-07-26
schools,3750,2020-07-26
14,3735,2020-07-26
