term,amount,date
long,3178,2020-09-01
another,3167,2020-09-01
pour,3160,2020-09-01
look,3155,2020-09-01
county,3143,2020-09-01
done,3141,2020-09-01
lives,3141,2020-09-01
amid,3105,2020-09-01
usa,3105,2020-09-01
everyone,3099,2020-09-01
positivo,3084,2020-09-01
hospital,3077,2020-09-01
two,3068,2020-09-01
impact,3064,2020-09-01
rate,3030,2020-09-01
mil,3022,2020-09-01
person,2971,2020-09-01
vote,2970,2020-09-01
free,2963,2020-09-01
hoy,2960,2020-09-01
100,2951,2020-09-01
never,2950,2020-09-01
end,2930,2020-09-01
use,2929,2020-09-01
não,2904,2020-09-01
man,2880,2020-09-01
control,2879,2020-09-01
flu,2872,2020-09-01
polrisukseskan3m,2842,2020-09-01
around,2840,2020-09-01
made,2835,2020-09-01
better,2834,2020-09-01
to,2832,2020-09-01
money,2827,2020-09-01
medical,2826,2020-09-01
país,2821,2020-09-01
dead,2806,2020-09-01
stay,2797,2020-09-01
media,2796,2020-09-01
non,2790,2020-09-01
develop,2780,2020-09-01
12,2772,2020-09-01
personas,2770,2020-09-01
next,2768,2020-09-01
relief,2750,2020-09-01
medidas,2742,2020-09-01
high,2731,2020-09-01
mais,2723,2020-09-01
cause,2713,2020-09-01
updates,2713,2020-09-01
years,2711,2020-09-01
kids,2710,2020-09-01
31,2707,2020-09-01
ser,2701,2020-09-01
tuesday,2698,2020-09-01
job,2693,2020-09-01
pas,2687,2020-09-01
find,2675,2020-09-01
muertes,2658,2020-09-01
septiembre,2657,2020-09-01
yet,2652,2020-09-01
getting,2649,2020-09-01
ca,2633,2020-09-01
25,2623,2020-09-01
needs,2615,2020-09-01
white,2612,2020-09-01
show,2612,2020-09-01
local,2602,2020-09-01
businesses,2597,2020-09-01
ve,2596,2020-09-01
study,2595,2020-09-01
biden,2594,2020-09-01
thanks,2592,2020-09-01
au,2583,2020-09-01
dari,2579,2020-09-01
workers,2576,2020-09-01
15,2556,2020-09-01
01,2534,2020-09-01
online,2525,2020-09-01
immunity,2518,2020-09-01
check,2499,2020-09-01
city,2494,2020-09-01
covid_19,2494,2020-09-01
rules,2491,2020-09-01
linked,2490,2020-09-01
put,2484,2020-09-01
mundo,2476,2020-09-01
app,2468,2020-09-01
information,2462,2020-09-01
working,2453,2020-09-01
federal,2452,2020-09-01
family,2451,2020-09-01
start,2444,2020-09-01
less,2426,2020-09-01
une,2420,2020-09-01
13,2400,2020-09-01
ahora,2398,2020-09-01
hair,2387,2020-09-01
across,2382,2020-09-01
already,2372,2020-09-01
recovered,2371,2020-09-01
hope,2371,2020-09-01
community,2368,2020-09-01
disease,2364,2020-09-01
education,2358,2020-09-01
who,2356,2020-09-01
top,2354,2020-09-01
part,2350,2020-09-01
american,2349,2020-09-01
anyone,2349,2020-09-01
article,2349,2020-09-01
fauci,2342,2020-09-01
11,2341,2020-09-01
despite,2341,2020-09-01
eu,2337,2020-09-01
august,2335,2020-09-01
wear,2334,2020-09-01
month,2330,2020-09-01
outbreak,2329,2020-09-01
gobierno,2322,2020-09-01
national,2316,2020-09-01
economic,2308,2020-09-01
plus,2308,2020-09-01
best,2295,2020-09-01
90,2281,2020-09-01
important,2278,2020-09-01
través,2263,2020-09-01
va,2261,2020-09-01
pelosi,2256,2020-09-01
thing,2255,2020-09-01
thank,2255,2020-09-01
conditions,2251,2020-09-01
safety,2248,2020-09-01
countries,2246,2020-09-01
travel,2243,2020-09-01
canada,2242,2020-09-01
speakerpelosi,2225,2020-09-01
population,2212,2020-09-01
positivos,2205,2020-09-01
big,2201,2020-09-01
video,2199,2020-09-01
system,2195,2020-09-01
dengan,2192,2020-09-01
research,2186,2020-09-01
recovery,2185,2020-09-01
things,2183,2020-09-01
watch,2180,2020-09-01
14,2177,2020-09-01
continue,2176,2020-09-01
symptoms,2170,2020-09-01
quarantine,2169,2020-09-01
kita,2152,2020-09-01
dans,2150,2020-09-01
toll,2139,2020-09-01
vaccines,2129,2020-09-01
94,2127,2020-09-01
staff,2121,2020-09-01
día,2105,2020-09-01
contact,2095,2020-09-01
der,2080,2020-09-01
um,2078,2020-09-01
yes,2074,2020-09-01
dos,2074,2020-09-01
ever,2073,2020-09-01
argentina,2072,2020-09-01
actually,2062,2020-09-01
learn,2061,2020-09-01
south,2054,2020-09-01
believe,2052,2020-09-01
give,2047,2020-09-01
change,2044,2020-09-01
50,2041,2020-09-01
fight,2041,2020-09-01
vacuna,2034,2020-09-01
making,2031,2020-09-01
sure,2025,2020-09-01
lost,2008,2020-09-01
experts,2008,2020-09-01
oh,2008,2020-09-01
distancing,2006,2020-09-01
tell,2002,2020-09-01
far,1999,2020-09-01
protect,1997,2020-09-01
away,1996,2020-09-01
others,1990,2020-09-01
sur,1984,2020-09-01
florida,1983,2020-09-01
bad,1983,2020-09-01
herd,1982,2020-09-01
science,1979,2020-09-01
das,1962,2020-09-01
low,1958,2020-09-01
administration,1957,2020-09-01
love,1957,2020-09-01
related,1955,2020-09-01
twitter,1946,2020-09-01
trying,1945,2020-09-01
and,1944,2020-09-01
call,1941,2020-09-01
follow,1940,2020-09-01
place,1939,2020-09-01
españa,1938,2020-09-01
full,1936,2020-09-01
story,1934,2020-09-01
nothing,1933,2020-09-01
something,1916,2020-09-01
san,1914,2020-09-01
yang,1910,2020-09-01
gente,1902,2020-09-01
results,1901,2020-09-01
pacientes,1900,2020-09-01
pay,1891,2020-09-01
van,1883,2020-09-01
youtube,1881,2020-09-01
personal,1878,2020-09-01
cnn,1878,2020-09-01
solo,1877,2020-09-01
active,1868,2020-09-01
covid__19,1868,2020-09-01
wearing,1868,2020-09-01
someone,1862,2020-09-01
aug,1858,2020-09-01
días,1852,2020-09-01
small,1850,2020-09-01
ne,1849,2020-09-01
gov,1845,2020-09-01
united,1840,2020-09-01
using,1840,2020-09-01
bien,1835,2020-09-01
god,1835,2020-09-01
shows,1834,2020-09-01
emergency,1833,2020-09-01
1trenggalek,1833,2020-09-01
weeks,1830,2020-09-01
कर,1821,2020-09-01
return,1820,2020-09-01
york,1813,2020-09-01
infected,1812,2020-09-01
vía,1809,2020-09-01
und,1809,2020-09-01
09,1805,2020-09-01
university,1804,2020-09-01
fallecidos,1802,2020-09-01
closed,1801,2020-09-01
families,1801,2020-09-01
past,1797,2020-09-01
pm,1790,2020-09-01
second,1790,2020-09-01
democrats,1789,2020-09-01
enough,1772,2020-09-01
infections,1771,2020-09-01
including,1769,2020-09-01
election,1767,2020-09-01
coming,1765,2020-09-01
team,1764,2020-09-01
alone,1751,2020-09-01
taking,1749,2020-09-01
apple,1742,2020-09-01
brasil,1741,2020-09-01
everything,1739,2020-09-01
horas,1739,2020-09-01
fuck,1735,2020-09-01
joebiden,1733,2020-09-01
18,1731,2020-09-01
future,1728,2020-09-01
salon,1727,2020-09-01
least,1723,2020-09-01
normal,1721,2020-09-01
share,1720,2020-09-01
saying,1720,2020-09-01
fucking,1713,2020-09-01
of,1711,2020-09-01
measures,1710,2020-09-01
save,1710,2020-09-01
stupid,1709,2020-09-01
nuevo,1709,2020-09-01
old,1700,2020-09-01
ini,1698,2020-09-01
california,1694,2020-09-01
hit,1690,2020-09-01
infection,1689,2020-09-01
rise,1683,2020-09-01
wo,1676,2020-09-01
16,1673,2020-09-01
je,1673,2020-09-01
whitehouse,1672,2020-09-01
lies,1672,2020-09-01
it,1671,2020-09-01
kesehatan,1669,2020-09-01
according,1668,2020-09-01
info,1668,2020-09-01
bill,1667,2020-09-01
parents,1662,2020-09-01
wrong,1662,2020-09-01
increase,1658,2020-09-01
puede,1658,2020-09-01
point,1654,2020-09-01
women,1654,2020-09-01
highest,1651,2020-09-01
mal,1648,2020-09-01
doctors,1646,2020-09-01
sept,1644,2020-09-01
así,1643,2020-09-01
millions,1639,2020-09-01
pandemi,1639,2020-09-01
food,1635,2020-09-01
pcr,1630,2020-09-01
truth,1628,2020-09-01
mas,1627,2020-09-01
qui,1626,2020-09-01
healthcare,1624,2020-09-01
possible,1621,2020-09-01
market,1618,2020-09-01
killed,1617,2020-09-01
cas,1617,2020-09-01
fact,1616,2020-09-01
shit,1616,2020-09-01
cuarentena,1615,2020-09-01
link,1611,2020-09-01
talk,1610,2020-09-01
21,1609,2020-09-01
situation,1605,2020-09-01
rest,1601,2020-09-01
available,1599,2020-09-01
different,1598,2020-09-01
wants,1592,2020-09-01
de,1591,2020-09-01
22,1590,2020-09-01
air,1589,2020-09-01
23,1587,2020-09-01
hoax,1587,2020-09-01
three,1586,2020-09-01
caused,1585,2020-09-01
soon,1583,2020-09-01
always,1579,2020-09-01
par,1579,2020-09-01
australia,1577,2020-09-01
hard,1576,2020-09-01
officials,1574,2020-09-01
industry,1572,2020-09-01
early,1572,2020-09-01
gop,1569,2020-09-01
meses,1564,2020-09-01
looking,1561,2020-09-01
untuk,1555,2020-09-01
no,1552,2020-09-01
office,1551,2020-09-01
order,1548,2020-09-01
might,1546,2020-09-01
visit,1546,2020-09-01
lot,1544,2020-09-01
breaking,1542,2020-09-01
among,1541,2020-09-01
anything,1539,2020-09-01
hours,1536,2020-09-01
sick,1526,2020-09-01
caso,1525,2020-09-01
treatment,1525,2020-09-01
child,1525,2020-09-01
google,1521,2020-09-01
used,1521,2020-09-01
maybe,1518,2020-09-01
heart,1518,2020-09-01
che,1518,2020-09-01
college,1515,2020-09-01
wait,1515,2020-09-01
etc,1512,2020-09-01
méxico,1510,2020-09-01
jobs,1503,2020-09-01
doctor,1502,2020-09-01
co,1499,2020-09-01
human,1496,2020-09-01
homes,1492,2020-09-01
rt,1490,2020-09-01
fake,1489,2020-09-01
group,1488,2020-09-01
ce,1488,2020-09-01
services,1488,2020-09-01
tras,1486,2020-09-01
govt,1483,2020-09-01
00,1483,2020-09-01
told,1482,2020-09-01
issues,1480,2020-09-01
nearly,1480,2020-09-01
term,1478,2020-09-01
het,1478,2020-09-01
spreading,1477,2020-09-01
17,1471,2020-09-01
ll,1463,2020-09-01
force,1459,2020-09-01
ai,1458,2020-09-01
mean,1449,2020-09-01
march,1446,2020-09-01
protokol,1445,2020-09-01
hate,1444,2020-09-01
likely,1440,2020-09-01
penyebaran,1439,2020-09-01
últimas,1436,2020-09-01
true,1427,2020-09-01
little,1424,2020-09-01
fear,1422,2020-09-01
teachers,1422,2020-09-01
percent,1419,2020-09-01
six,1419,2020-09-01
understand,1417,2020-09-01
plasma,1416,2020-09-01
agosto,1412,2020-09-01
based,1410,2020-09-01
mayor,1409,2020-09-01
feel,1404,2020-09-01
kill,1403,2020-09-01
fda,1403,2020-09-01
deal,1403,2020-09-01
muertos,1403,2020-09-01
sa,1401,2020-09-01
course,1400,2020-09-01
list,1400,2020-09-01
casa,1399,2020-09-01
serious,1398,2020-09-01
cómo,1393,2020-09-01
this,1391,2020-09-01
political,1391,2020-09-01
wapo,1391,2020-09-01
ver,1389,2020-09-01
shut,1385,2020-09-01
learning,1383,2020-09-01
access,1383,2020-09-01
menos,1382,2020-09-01
anti,1382,2020-09-01
el,1378,2020-09-01
nursing,1375,2020-09-01
almost,1371,2020-09-01
sars,1370,2020-09-01
false,1370,2020-09-01
dying,1370,2020-09-01
close,1369,2020-09-01
gdp,1363,2020-09-01
gets,1363,2020-09-01
40,1361,2020-09-01
tjhinfar21,1360,2020-09-01
nation,1357,2020-09-01
thearieair,1357,2020-09-01
else,1355,2020-09-01
28,1350,2020-09-01
party,1346,2020-09-01
millones,1345,2020-09-01
venezuela,1345,2020-09-01
left,1345,2020-09-01
presidente,1344,2020-09-01
confirmados,1343,2020-09-01
donald,1342,2020-09-01
fall,1342,2020-09-01
called,1341,2020-09-01
europe,1341,2020-09-01
worst,1335,2020-09-01
reporting,1335,2020-09-01
180,1330,2020-09-01
worse,1330,2020-09-01
reopening,1329,2020-09-01
set,1329,2020-09-01
scientists,1328,2020-09-01
nancy,1327,2020-09-01
law,1324,2020-09-01
reason,1324,2020-09-01
bir,1323,2020-09-01
remember,1321,2020-09-01
ça,1321,2020-09-01
negative,1318,2020-09-01
ago,1316,2020-09-01
2019,1316,2020-09-01
minister,1316,2020-09-01
casi,1315,2020-09-01
vida,1310,2020-09-01
hacer,1309,2020-09-01
football,1309,2020-09-01
makes,1308,2020-09-01
deadly,1307,2020-09-01
años,1306,2020-09-01
france,1301,2020-09-01
digital,1301,2020-09-01
police,1299,2020-09-01
needed,1298,2020-09-01
en,1295,2020-09-01
season,1292,2020-09-01
2021,1291,2020-09-01
following,1287,2020-09-01
oms,1285,2020-09-01
congress,1284,2020-09-01
policy,1283,2020-09-01
la,1283,2020-09-01
black,1281,2020-09-01
mental,1280,2020-09-01
act,1280,2020-09-01
60,1277,2020-09-01
hace,1277,2020-09-01
sign,1274,2020-09-01
able,1271,2020-09-01
international,1269,2020-09-01
gracias,1268,2020-09-01
guidelines,1267,2020-09-01
you,1267,2020-09-01
phase,1266,2020-09-01
updated,1265,2020-09-01
failure,1264,2020-09-01
uma,1263,2020-09-01
indonesia,1262,2020-09-01
sir,1260,2020-09-01
unemployment,1259,2020-09-01
trials,1258,2020-09-01
madrid,1254,2020-09-01
together,1249,2020-09-01
seen,1249,2020-09-01
russia,1248,2020-09-01
dio,1248,2020-09-01
conspiracy,1247,2020-09-01
tem,1242,2020-09-01
provide,1241,2020-09-01
means,1239,2020-09-01
found,1239,2020-09-01
service,1239,2020-09-01
instead,1237,2020-09-01
area,1233,2020-09-01
self,1233,2020-09-01
is,1232,2020-09-01
strategy,1230,2020-09-01
covidー19,1229,2020-09-01
cada,1228,2020-09-01
martes,1228,2020-09-01
on,1225,2020-09-01
sep,1224,2020-09-01
efforts,1219,2020-09-01
behind,1218,2020-09-01
thousands,1218,2020-09-01
financial,1215,2020-09-01
thought,1214,2020-09-01
chinese,1214,2020-09-01
continues,1212,2020-09-01
monday,1209,2020-09-01
members,1207,2020-09-01
problem,1204,2020-09-01
wuhan,1203,2020-09-01
diri,1202,2020-09-01
hear,1202,2020-09-01
interesting,1200,2020-09-01
technology,1199,2020-09-01
healthy,1199,2020-09-01
living,1197,2020-09-01
coronaviruspandemic,1195,2020-09-01
masker,1193,2020-09-01
four,1193,2020-09-01
astrazeneca,1191,2020-09-01
70,1191,2020-09-01
bu,1191,2020-09-01
result,1190,2020-09-01
500,1189,2020-09-01
governor,1187,2020-09-01
pruebas,1187,2020-09-01
looks,1186,2020-09-01
leadership,1185,2020-09-01
line,1184,2020-09-01
evidence,1184,2020-09-01
wave,1183,2020-09-01
for,1183,2020-09-01
reopen,1182,2020-09-01
vous,1177,2020-09-01
program,1173,2020-09-01
leaders,1169,2020-09-01
issue,1167,2020-09-01
sale,1165,2020-09-01
mass,1162,2020-09-01
kasus,1159,2020-09-01
von,1159,2020-09-01
protests,1159,2020-09-01
september1st,1158,2020-09-01
event,1158,2020-09-01
record,1157,2020-09-01
play,1157,2020-09-01
higher,1157,2020-09-01
effects,1154,2020-09-01
korea,1153,2020-09-01
led,1149,2020-09-01
try,1149,2020-09-01
move,1148,2020-09-01
age,1145,2020-09-01
average,1144,2020-09-01
situación,1143,2020-09-01
critical,1143,2020-09-01
affected,1143,2020-09-01
started,1143,2020-09-01
पर,1140,2020-09-01
positif,1139,2020-09-01
underlying,1138,2020-09-01
facebook,1137,2020-09-01
reconciliaciónypaznacional,1137,2020-09-01
current,1136,2020-09-01
65,1135,2020-09-01
tweet,1133,2020-09-01
vez,1130,2020-09-01
colombia,1130,2020-09-01
source,1129,2020-09-01
friends,1128,2020-09-01
website,1128,2020-09-01
contagio,1127,2020-09-01
residents,1126,2020-09-01
actual,1126,2020-09-01
whole,1124,2020-09-01
went,1124,2020-09-01
talking,1121,2020-09-01
lockdowns,1120,2020-09-01
especially,1119,2020-09-01
campaign,1119,2020-09-01
fighting,1117,2020-09-01
final,1117,2020-09-01
rates,1116,2020-09-01
question,1115,2020-09-01
datos,1114,2020-09-01
student,1113,2020-09-01
virtual,1113,2020-09-01
action,1112,2020-09-01
idea,1110,2020-09-01
sector,1109,2020-09-01
potus,1108,2020-09-01
aid,1106,2020-09-01
common,1106,2020-09-01
bring,1105,2020-09-01
stats,1103,2020-09-01
seems,1101,2020-09-01
narendramodi,1100,2020-09-01
exposure,1098,2020-09-01
transmission,1097,2020-09-01
violence,1095,2020-09-01
quedateencasa,1095,2020-09-01
pass,1095,2020-09-01
200,1094,2020-09-01
department,1094,2020-09-01
información,1091,2020-09-01
spike,1090,2020-09-01
task,1089,2020-09-01
año,1089,2020-09-01
ou,1089,2020-09-01
general,1085,2020-09-01
become,1085,2020-09-01
yesterday,1085,2020-09-01
1sep,1085,2020-09-01
pra,1084,2020-09-01
hospitals,1082,2020-09-01
goes,1080,2020-09-01
29,1078,2020-09-01
avec,1078,2020-09-01
resources,1077,2020-09-01
रह,1074,2020-09-01
francisco,1072,2020-09-01
wow,1072,2020-09-01
agar,1071,2020-09-01
evitar,1071,2020-09-01
já,1071,2020-09-01
major,1070,2020-09-01
we,1068,2020-09-01
listen,1068,2020-09-01
1st,1068,2020-09-01
class,1067,2020-09-01
hi,1065,2020-09-01
concerns,1064,2020-09-01
facts,1064,2020-09-01
effective,1064,2020-09-01
killing,1063,2020-09-01
key,1062,2020-09-01
leave,1059,2020-09-01
dangerous,1059,2020-09-01
run,1056,2020-09-01
ist,1048,2020-09-01
fund,1048,2020-09-01
plans,1045,2020-09-01
longer,1045,2020-09-01
companies,1045,2020-09-01
cuba,1045,2020-09-01
power,1043,2020-09-01
director,1043,2020-09-01
survey,1041,2020-09-01
june,1040,2020-09-01
failed,1040,2020-09-01
tracing,1039,2020-09-01
hands,1039,2020-09-01
cov,1038,2020-09-01
comes,1036,2020-09-01
july,1036,2020-09-01
questions,1034,2020-09-01
level,1034,2020-09-01
announced,1033,2020-09-01
registra,1032,2020-09-01
aquí,1032,2020-09-01
tan,1031,2020-09-01
meet,1030,2020-09-01
mes,1029,2020-09-01
noticias,1029,2020-09-01
cancer,1026,2020-09-01
ask,1025,2020-09-01
trust,1024,2020-09-01
taken,1020,2020-09-01
prevent,1020,2020-09-01
spain,1019,2020-09-01
hey,1016,2020-09-01
vs,1014,2020-09-01
communities,1014,2020-09-01
pre,1012,2020-09-01
mit,1012,2020-09-01
ready,1010,2020-09-01
given,1008,2020-09-01
employees,1007,2020-09-01
distribute,1006,2020-09-01
coronavírus,1006,2020-09-01
iowa,1005,2020-09-01
details,1004,2020-09-01
parte,1002,2020-09-01
company,1002,2020-09-01
orang,1001,2020-09-01
matter,1000,2020-09-01
persons,1000,2020-09-01
count,999,2020-09-01
trial,997,2020-09-01
up,996,2020-09-01
young,996,2020-09-01
staysafe,995,2020-09-01
pmoindia,994,2020-09-01
frente,994,2020-09-01
additional,993,2020-09-01
victoria,993,2020-09-01
sense,993,2020-09-01
patient,993,2020-09-01
qu,993,2020-09-01
mark,991,2020-09-01
joe,989,2020-09-01
vacina,988,2020-09-01
war,987,2020-09-01
45,987,2020-09-01
ok,987,2020-09-01
challenges,987,2020-09-01
allowed,986,2020-09-01
date,986,2020-09-01
politics,983,2020-09-01
changes,982,2020-09-01
tax,981,2020-09-01
security,980,2020-09-01
vamos,980,2020-09-01
webinar,980,2020-09-01
advice,979,2020-09-01
den,976,2020-09-01
senate,975,2020-09-01
ways,974,2020-09-01
lol,970,2020-09-01
claims,969,2020-09-01
citizens,969,2020-09-01
mejor,968,2020-09-01
single,966,2020-09-01
happen,965,2020-09-01
niños,965,2020-09-01
ensure,964,2020-09-01
though,962,2020-09-01
sarscov2,960,2020-09-01
experience,959,2020-09-01
theory,959,2020-09-01
300,956,2020-09-01
development,955,2020-09-01
center,954,2020-09-01
voting,954,2020-09-01
half,952,2020-09-01
im,952,2020-09-01
dia,952,2020-09-01
wake,950,2020-09-01
happy,949,2020-09-01
cover,947,2020-09-01
nicht,946,2020-09-01
ke,945,2020-09-01
causes,942,2020-09-01
exam,942,2020-09-01
happening,942,2020-09-01
rentrée,941,2020-09-01
analysis,940,2020-09-01
tener,938,2020-09-01
stayhome,936,2020-09-01
masque,935,2020-09-01
recent,934,2020-09-01
took,934,2020-09-01
calls,933,2020-09-01
late,932,2020-09-01
gon,932,2020-09-01
giving,930,2020-09-01
países,928,2020-09-01
campus,927,2020-09-01
bbc,927,2020-09-01
yg,922,2020-09-01
keeping,922,2020-09-01
después,922,2020-09-01
probably,921,2020-09-01
trabajo,921,2020-09-01
hong,919,2020-09-01
nacional,919,2020-09-01
growth,917,2020-09-01
classes,916,2020-09-01
lie,916,2020-09-01
agree,916,2020-09-01
kong,914,2020-09-01
elderly,914,2020-09-01
mortes,913,2020-09-01
als,913,2020-09-01
decision,913,2020-09-01
sont,913,2020-09-01
claim,912,2020-09-01
all,912,2020-09-01
recuperados,911,2020-09-01
thread,911,2020-09-01
sad,911,2020-09-01
lopezobrador_,910,2020-09-01
head,909,2020-09-01
buy,909,2020-09-01
later,909,2020-09-01
glasgow,908,2020-09-01
prevención,907,2020-09-01
clinical,904,2020-09-01
poor,901,2020-09-01
ones,898,2020-09-01
tv,898,2020-09-01
chief,897,2020-09-01
según,897,2020-09-01
begins,895,2020-09-01
cost,895,2020-09-01
wonder,894,2020-09-01
nytimes,893,2020-09-01
morning,893,2020-09-01
huge,892,2020-09-01
blame,892,2020-09-01
dice,892,2020-09-01
