term,amount,date
country,8095,2020-07-22
live,8069,2020-07-22
make,7947,2020-07-22
tests,7938,2020-07-22
think,7929,2020-07-22
also,7910,2020-07-22
right,7882,2020-07-22
year,7810,2020-07-22
want,7793,2020-07-22
read,7737,2020-07-22
india,7735,2020-07-22
24,7716,2020-07-22
stop,7640,2020-07-22
much,7597,2020-07-22
patients,7572,2020-07-22
since,7508,2020-07-22
support,7408,2020-07-22
em,7390,2020-07-22
wear,7350,2020-07-22
face,7207,2020-07-22
school,7199,2020-07-22
per,7170,2020-07-22
number,7146,2020-07-22
months,7138,2020-07-22
salud,7123,2020-07-22
way,7119,2020-07-22
die,7114,2020-07-22
et,7108,2020-07-22
great,7087,2020-07-22
pfizer,7053,2020-07-22
hospital,7014,2020-07-22
states,7001,2020-07-22
social,7000,2020-07-22
let,6978,2020-07-22
safe,6866,2020-07-22
dr,6864,2020-07-22
covid_19,6828,2020-07-22
really,6796,2020-07-22
gop,6753,2020-07-22
better,6723,2020-07-22
daily,6716,2020-07-22
last,6681,2020-07-22
15,6606,2020-07-22
study,6556,2020-07-22
tested,6532,2020-07-22
não,6529,2020-07-22
keep,6456,2020-07-22
vacuna,6453,2020-07-22
business,6435,2020-07-22
chinese,6398,2020-07-22
america,6245,2020-07-22
days,6185,2020-07-22
every,6185,2020-07-22
20,6173,2020-07-22
must,6163,2020-07-22
rate,6149,2020-07-22
died,6132,2020-07-22
global,6130,2020-07-22
numbers,6093,2020-07-22
times,6079,2020-07-22
schools,6032,2020-07-22
lives,6031,2020-07-22
update,6031,2020-07-22
nuevos,6023,2020-07-22
com,6022,2020-07-22
children,6003,2020-07-22
des,5905,2020-07-22
reported,5897,2020-07-22
plan,5891,2020-07-22
next,5820,2020-07-22
case,5812,2020-07-22
county,5778,2020-07-22
two,5763,2020-07-22
to,5702,2020-07-22
usa,5690,2020-07-22
latest,5664,2020-07-22
positivo,5641,2020-07-22
week,5620,2020-07-22
free,5569,2020-07-22
research,5565,2020-07-22
got,5495,2020-07-22
american,5491,2020-07-22
look,5489,2020-07-22
stay,5475,2020-07-22
post,5469,2020-07-22
never,5465,2020-07-22
risk,5436,2020-07-22
life,5434,2020-07-22
another,5384,2020-07-22
in,5379,2020-07-22
uk,5330,2020-07-22
impact,5327,2020-07-22
economy,5312,2020-07-22
gt,5270,2020-07-22
dan,5258,2020-07-22
report,5258,2020-07-22
long,5245,2020-07-22
use,5219,2020-07-22
il,5197,2020-07-22
media,5185,2020-07-22
come,5178,2020-07-22
getting,5137,2020-07-22
du,5103,2020-07-22
everyone,5090,2020-07-22
made,5035,2020-07-22
money,5025,2020-07-22
real,5017,2020-07-22
house,4985,2020-07-22
bolsonaro,4984,2020-07-22
contagios,4927,2020-07-22
florida,4913,2020-07-22
confirmed,4905,2020-07-22
ser,4898,2020-07-22
12,4894,2020-07-22
kids,4885,2020-07-22
york,4881,2020-07-22
call,4877,2020-07-22
working,4854,2020-07-22
worse,4838,2020-07-22
family,4788,2020-07-22
est,4780,2020-07-22
fight,4777,2020-07-22
mil,4775,2020-07-22
end,4767,2020-07-22
california,4756,2020-07-22
personas,4754,2020-07-22
ca,4746,2020-07-22
reports,4723,2020-07-22
país,4720,2020-07-22
eu,4684,2020-07-22
medical,4677,2020-07-22
pay,4666,2020-07-22
wearing,4665,2020-07-22
cdc,4650,2020-07-22
30,4597,2020-07-22
check,4563,2020-07-22
control,4544,2020-07-22
high,4538,2020-07-22
mundo,4527,2020-07-22
online,4506,2020-07-22
thank,4496,2020-07-22
recovery,4490,2020-07-22
job,4476,2020-07-22
outbreak,4475,2020-07-22
truth,4460,2020-07-22
around,4454,2020-07-22
sa,4432,2020-07-22
ccp,4422,2020-07-22
nothing,4408,2020-07-22
flu,4402,2020-07-22
without,4397,2020-07-22
community,4385,2020-07-22
watch,4365,2020-07-22
gobierno,4353,2020-07-22
pour,4349,2020-07-22
21,4348,2020-07-22
man,4348,2020-07-22
done,4343,2020-07-22
billion,4342,2020-07-22
mais,4327,2020-07-22
workers,4326,2020-07-22
wednesday,4314,2020-07-22
put,4302,2020-07-22
open,4301,2020-07-22
día,4294,2020-07-22
video,4293,2020-07-22
countries,4272,2020-07-22
protect,4256,2020-07-22
amid,4254,2020-07-22
millones,4244,2020-07-22
years,4241,2020-07-22
thanks,4239,2020-07-22
doses,4231,2020-07-22
results,4227,2020-07-22
ve,4209,2020-07-22
texas,4189,2020-07-22
updates,4186,2020-07-22
big,4133,2020-07-22
already,4085,2020-07-22
11,4072,2020-07-22
information,4067,2020-07-22
needs,4056,2020-07-22
bill,4054,2020-07-22
give,4044,2020-07-22
part,4040,2020-07-22
yet,4039,2020-07-22
hoy,4029,2020-07-22
find,4021,2020-07-22
students,3989,2020-07-22
youtube,3985,2020-07-22
weeks,3983,2020-07-22
gente,3982,2020-07-22
best,3968,2020-07-22
pacientes,3967,2020-07-22
show,3965,2020-07-22
travel,3949,2020-07-22
relief,3938,2020-07-22
white,3931,2020-07-22
contact,3881,2020-07-22
top,3866,2020-07-22
infected,3865,2020-07-22
infections,3857,2020-07-22
cnn,3849,2020-07-22
briefing,3847,2020-07-22
recovered,3825,2020-07-22
hospitals,3812,2020-07-22
dos,3810,2020-07-22
article,3803,2020-07-22
hope,3800,2020-07-22
national,3764,2020-07-22
13,3748,2020-07-22
person,3744,2020-07-22
and,3743,2020-07-22
record,3743,2020-07-22
federal,3742,2020-07-22
breaking,3734,2020-07-22
brasil,3730,2020-07-22
situation,3729,2020-07-22
trumpvirus,3726,2020-07-22
city,3716,2020-07-22
across,3702,2020-07-22
14,3690,2020-07-22
far,3688,2020-07-22
van,3677,2020-07-22
quarantine,3672,2020-07-22
local,3668,2020-07-22
muertes,3649,2020-07-22
science,3640,2020-07-22
non,3638,2020-07-22
bad,3634,2020-07-22
safety,3632,2020-07-22
thing,3619,2020-07-22
dead,3611,2020-07-22
full,3610,2020-07-22
start,3607,2020-07-22
gets,3597,2020-07-22
making,3592,2020-07-22
love,3589,2020-07-22
hit,3584,2020-07-22
gov,3573,2020-07-22
everything,3557,2020-07-22
trying,3556,2020-07-22
important,3554,2020-07-22
ahora,3554,2020-07-22
change,3551,2020-07-22
mas,3542,2020-07-22
things,3535,2020-07-22
positivos,3531,2020-07-22
va,3530,2020-07-22
follow,3529,2020-07-22
ever,3528,2020-07-22
de,3523,2020-07-22
biden,3512,2020-07-22
sure,3505,2020-07-22
surge,3492,2020-07-22
disease,3470,2020-07-22
um,3466,2020-07-22
governor,3463,2020-07-22
continue,3460,2020-07-22
away,3436,2020-07-22
cloroquina,3435,2020-07-22
economic,3432,2020-07-22
experts,3422,2020-07-22
less,3419,2020-07-22
fauci,3410,2020-07-22
vaccines,3354,2020-07-22
anyone,3350,2020-07-22
order,3347,2020-07-22
au,3345,2020-07-22
old,3336,2020-07-22
learn,3319,2020-07-22
través,3315,2020-07-22
taking,3315,2020-07-22
tell,3307,2020-07-22
50,3304,2020-07-22
something,3303,2020-07-22
lost,3294,2020-07-22
whitehouse,3272,2020-07-22
julio,3270,2020-07-22
someone,3261,2020-07-22
market,3259,2020-07-22
pas,3256,2020-07-22
40,3241,2020-07-22
rise,3234,2020-07-22
deal,3227,2020-07-22
medidas,3219,2020-07-22
saying,3218,2020-07-22
month,3206,2020-07-22
others,3200,2020-07-22
yes,3198,2020-07-22
believe,3198,2020-07-22
second,3193,2020-07-22
likely,3185,2020-07-22
businesses,3180,2020-07-22
staff,3175,2020-07-22
link,3149,2020-07-22
healthcare,3149,2020-07-22
of,3144,2020-07-22
early,3132,2020-07-22
horas,3129,2020-07-22
presidente,3127,2020-07-22
oh,3121,2020-07-22
méxico,3105,2020-07-22
using,3105,2020-07-22
immunity,3103,2020-07-22
shows,3101,2020-07-22
story,3099,2020-07-22
population,3088,2020-07-22
sick,3049,2020-07-22
god,3048,2020-07-22
symptoms,3045,2020-07-22
south,3042,2020-07-22
shit,3037,2020-07-22
23,3032,2020-07-22
500,3031,2020-07-22
distancing,3018,2020-07-22
place,3015,2020-07-22
donald,3013,2020-07-22
united,3012,2020-07-22
cuomo,3011,2020-07-22
une,3011,2020-07-22
no,3007,2020-07-22
actually,3001,2020-07-22
solo,3001,2020-07-22
enough,2987,2020-07-22
save,2980,2020-07-22
así,2977,2020-07-22
current,2965,2020-07-22
coming,2962,2020-07-22
plus,2962,2020-07-22
it,2961,2020-07-22
biontech,2958,2020-07-22
share,2957,2020-07-22
increase,2955,2020-07-22
including,2954,2020-07-22
join,2954,2020-07-22
millions,2950,2020-07-22
hard,2943,2020-07-22
system,2941,2020-07-22
food,2937,2020-07-22
infection,2935,2020-07-22
close,2931,2020-07-22
dans,2930,2020-07-22
pelosi,2918,2020-07-22
human,2911,2020-07-22
might,2901,2020-07-22
07,2894,2020-07-22
left,2892,2020-07-22
team,2886,2020-07-22
canada,2870,2020-07-22
17,2864,2020-07-22
officials,2862,2020-07-22
unemployment,2860,2020-07-22
told,2848,2020-07-22
lot,2841,2020-07-22
2021,2830,2020-07-22
australia,2820,2020-07-22
casa,2818,2020-07-22
always,2814,2020-07-22
soon,2796,2020-07-22
lies,2792,2020-07-22
hours,2778,2020-07-22
treatment,2777,2020-07-22
point,2770,2020-07-22
three,2764,2020-07-22
future,2761,2020-07-22
families,2754,2020-07-22
police,2752,2020-07-22
fallecidos,2752,2020-07-22
puede,2746,2020-07-22
sur,2745,2020-07-22
vía,2743,2020-07-22
nuevo,2742,2020-07-22
education,2740,2020-07-22
venezuela,2719,2020-07-22
días,2714,2020-07-22
yang,2713,2020-07-22
march,2709,2020-07-22
cause,2705,2020-07-22
oxford,2693,2020-07-22
je,2693,2020-07-22
toll,2686,2020-07-22
anything,2683,2020-07-22
telling,2675,2020-07-22
party,2672,2020-07-22
coronavírus,2664,2020-07-22
rt,2660,2020-07-22
republicans,2656,2020-07-22
looking,2651,2020-07-22
called,2650,2020-07-22
nursing,2646,2020-07-22
fact,2644,2020-07-22
homes,2641,2020-07-22
wrong,2635,2020-07-22
menos,2635,2020-07-22
personal,2626,2020-07-22
jobs,2617,2020-07-22
fall,2617,2020-07-22
maybe,2616,2020-07-22
used,2614,2020-07-22
vote,2595,2020-07-22
related,2593,2020-07-22
el,2591,2020-07-22
ll,2588,2020-07-22
yesterday,2580,2020-07-22
active,2577,2020-07-22
least,2577,2020-07-22
hacer,2574,2020-07-22
wo,2573,2020-07-22
available,2570,2020-07-22
mayor,2560,2020-07-22
is,2558,2020-07-22
this,2557,2020-07-22
together,2547,2020-07-22
16,2547,2020-07-22
la,2544,2020-07-22
dying,2540,2020-07-22
22jul,2534,2020-07-22
able,2533,2020-07-22
normal,2532,2020-07-22
vez,2528,2020-07-22
women,2516,2020-07-22
95,2506,2020-07-22
leaders,2498,2020-07-22
industry,2495,2020-07-22
visit,2488,2020-07-22
cuarentena,2487,2020-07-22
nation,2486,2020-07-22
muertos,2472,2020-07-22
info,2472,2020-07-22
pm,2468,2020-07-22
wait,2467,2020-07-22
कर,2462,2020-07-22
potus,2459,2020-07-22
fucking,2456,2020-07-22
higher,2455,2020-07-22
calls,2454,2020-07-22
cities,2454,2020-07-22
you,2440,2020-07-22
bien,2437,2020-07-22
ng,2433,2020-07-22
according,2433,2020-07-22
sign,2432,2020-07-22
govt,2428,2020-07-22
services,2426,2020-07-22
pruebas,2424,2020-07-22
political,2423,2020-07-22
españa,2412,2020-07-22
mean,2410,2020-07-22
congress,2399,2020-07-22
little,2397,2020-07-22
fuck,2394,2020-07-22
closed,2393,2020-07-22
argentina,2392,2020-07-22
small,2392,2020-07-22
leadership,2388,2020-07-22
ne,2388,2020-07-22
season,2383,2020-07-22
feel,2382,2020-07-22
return,2367,2020-07-22
black,2354,2020-07-22
for,2351,2020-07-22
highest,2345,2020-07-22
talk,2342,2020-07-22
en,2342,2020-07-22
ago,2341,2020-07-22
doctor,2338,2020-07-22
cómo,2334,2020-07-22
press,2333,2020-07-22
based,2331,2020-07-22
possible,2329,2020-07-22
action,2326,2020-07-22
measures,2325,2020-07-22
00,2324,2020-07-22
act,2321,2020-07-22
remember,2320,2020-07-22
cada,2319,2020-07-22
single,2316,2020-07-22
18,2315,2020-07-22
het,2311,2020-07-22
office,2309,2020-07-22
companies,2309,2020-07-22
hands,2303,2020-07-22
der,2303,2020-07-22
list,2302,2020-07-22
spike,2302,2020-07-22
problem,2296,2020-07-22
hear,2296,2020-07-22
tem,2296,2020-07-22
almost,2294,2020-07-22
makes,2292,2020-07-22
campaign,2288,2020-07-22
africa,2288,2020-07-22
true,2286,2020-07-22
access,2286,2020-07-22
thought,2282,2020-07-22
ai,2282,2020-07-22
25,2281,2020-07-22
uma,2277,2020-07-22
young,2273,2020-07-22
wants,2263,2020-07-22
administration,2261,2020-07-22
law,2259,2020-07-22
parents,2251,2020-07-22
emergency,2240,2020-07-22
san,2240,2020-07-22
pls,2225,2020-07-22
understand,2225,2020-07-22
among,2223,2020-07-22
friends,2219,2020-07-22
term,2218,2020-07-22
doctors,2217,2020-07-22
confirmados,2217,2020-07-22
fear,2217,2020-07-22
caso,2212,2020-07-22
provide,2207,2020-07-22
self,2206,2020-07-22
ini,2206,2020-07-22
on,2205,2020-07-22
scientists,2205,2020-07-22
air,2197,2020-07-22
we,2197,2020-07-22
etc,2196,2020-07-22
hace,2189,2020-07-22
fake,2189,2020-07-22
qui,2183,2020-07-22
ang,2180,2020-07-22
different,2179,2020-07-22
pra,2173,2020-07-22
restrictions,2170,2020-07-22
últimas,2168,2020-07-22
despite,2164,2020-07-22
past,2162,2020-07-22
found,2158,2020-07-22
par,2155,2020-07-22
encasavencesalcovid19,2154,2020-07-22
sir,2146,2020-07-22
needed,2142,2020-07-22
count,2142,2020-07-22
teachers,2138,2020-07-22
funding,2138,2020-07-22
ver,2124,2020-07-22
ask,2120,2020-07-22
worst,2119,2020-07-22
took,2118,2020-07-22
residents,2114,2020-07-22
low,2113,2020-07-22
following,2113,2020-07-22
instead,2112,2020-07-22
department,2112,2020-07-22
become,2106,2020-07-22
issues,2104,2020-07-22
play,2103,2020-07-22
spreading,2100,2020-07-22
contagio,2098,2020-07-22
election,2095,2020-07-22
aid,2093,2020-07-22
learning,2093,2020-07-22
anti,2092,2020-07-22
probably,2088,2020-07-22
twitter,2087,2020-07-22
communities,2086,2020-07-22
webinar,2084,2020-07-22
democrats,2079,2020-07-22
pass,2074,2020-07-22
force,2069,2020-07-22
europe,2063,2020-07-22
focus,2058,2020-07-22
stupid,2055,2020-07-22
das,2055,2020-07-22
whole,2054,2020-07-22
international,2048,2020-07-22
killed,2045,2020-07-22
seen,2044,2020-07-22
technology,2043,2020-07-22
citizens,2038,2020-07-22
28,2038,2020-07-22
service,2037,2020-07-22
alarming,2035,2020-07-22
company,2030,2020-07-22
pa,2028,2020-07-22
app,2027,2020-07-22
bio,2026,2020-07-22
nearly,2023,2020-07-22
dia,2021,2020-07-22
brazil,2020,2020-07-22
members,2013,2020-07-22
war,2012,2020-07-22
rules,2008,2020-07-22
late,2005,2020-07-22
finds,2003,2020-07-22
announced,2001,2020-07-22
sars,1999,2020-07-22
covidー19,1994,2020-07-22
else,1993,2020-07-22
treat,1990,2020-07-22
continues,1990,2020-07-22
policy,1990,2020-07-22
vida,1986,2020-07-22
critical,1982,2020-07-22
prevent,1982,2020-07-22
reason,1981,2020-07-22
400,1979,2020-07-22
reopening,1977,2020-07-22
minister,1977,2020-07-22
common,1975,2020-07-22
listen,1969,2020-07-22
expect,1963,2020-07-22
kill,1960,2020-07-22
reporting,1949,2020-07-22
ce,1949,2020-07-22
tras,1947,2020-07-22
calling,1946,2020-07-22
jul,1943,2020-07-22
kong,1942,2020-07-22
set,1942,2020-07-22
april,1940,2020-07-22
fighting,1934,2020-07-22
cost,1933,2020-07-22
employees,1926,2020-07-22
wow,1924,2020-07-22
seems,1920,2020-07-22
affected,1914,2020-07-22
años,1911,2020-07-22
tuesday,1911,2020-07-22
thousands,1909,2020-07-22
digital,1909,2020-07-22
key,1908,2020-07-22
stimulus,1907,2020-07-22
false,1903,2020-07-22
try,1903,2020-07-22
sector,1902,2020-07-22
shut,1898,2020-07-22
hong,1897,2020-07-22
strategy,1897,2020-07-22
finally,1896,2020-07-22
financial,1893,2020-07-22
paul,1892,2020-07-22
questions,1891,2020-07-22
means,1881,2020-07-22
virtual,1879,2020-07-22
talking,1869,2020-07-22
given,1868,2020-07-22
ready,1868,2020-07-22
all,1867,2020-07-22
hoax,1863,2020-07-22
oms,1863,2020-07-22
power,1858,2020-07-22
send,1857,2020-07-22
lol,1857,2020-07-22
vacina,1857,2020-07-22
hackers,1856,2020-07-22
age,1856,2020-07-22
level,1855,2020-07-22
claims,1851,2020-07-22
parte,1849,2020-07-22
comes,1847,2020-07-22
especially,1845,2020-07-22
june,1842,2020-07-22
casi,1840,2020-07-22
contract,1833,2020-07-22
matter,1832,2020-07-22
und,1830,2020-07-22
2019,1829,2020-07-22
aquí,1828,2020-07-22
demand,1827,2020-07-22
vai,1822,2020-07-22
idea,1822,2020-07-22
joebiden,1818,2020-07-22
child,1817,2020-07-22
group,1816,2020-07-22
plans,1809,2020-07-22
ok,1808,2020-07-22
hey,1802,2020-07-22
tracing,1801,2020-07-22
co,1798,2020-07-22
atención,1798,2020-07-22
negative,1795,2020-07-22
hand,1793,2020-07-22
guidelines,1793,2020-07-22
question,1790,2020-07-22
four,1790,2020-07-22
issue,1787,2020-07-22
potential,1787,2020-07-22
gracias,1786,2020-07-22
rest,1780,2020-07-22
600,1780,2020-07-22
cas,1780,2020-07-22
accuses,1775,2020-07-22
efforts,1773,2020-07-22
número,1771,2020-07-22
summer,1768,2020-07-22
university,1765,2020-07-22
name,1765,2020-07-22
tres,1761,2020-07-22
recent,1761,2020-07-22
france,1759,2020-07-22
though,1757,2020-07-22
started,1755,2020-07-22
general,1755,2020-07-22
dar,1755,2020-07-22
blame,1753,2020-07-22
security,1752,2020-07-22
tener,1750,2020-07-22
leading,1748,2020-07-22
senate,1741,2020-07-22
actual,1739,2020-07-22
ka,1736,2020-07-22
tax,1736,2020-07-22
course,1735,2020-07-22
outside,1735,2020-07-22
mental,1733,2020-07-22
line,1732,2020-07-22
benefits,1729,2020-07-22
miércoles,1727,2020-07-22
che,1726,2020-07-22
source,1725,2020-07-22
wuhan,1723,2020-07-22
reuters,1720,2020-07-22
noticias,1719,2020-07-22
excuse,1718,2020-07-22
rand,1718,2020-07-22
caused,1717,2020-07-22
200,1715,2020-07-22
staysafe,1714,2020-07-22
interesting,1712,2020-07-22
sense,1712,2020-07-22
victoria,1709,2020-07-22
sad,1709,2020-07-22
já,1708,2020-07-22
bbc,1698,2020-07-22
información,1697,2020-07-22
ppe,1692,2020-07-22
survey,1691,2020-07-22
half,1691,2020-07-22
result,1683,2020-07-22
situación,1683,2020-07-22
came,1682,2020-07-22
60,1682,2020-07-22
síntomas,1681,2020-07-22
details,1676,2020-07-22
ny,1672,2020-07-22
vaksin,1671,2020-07-22
wednesdaymorning,1668,2020-07-22
living,1667,2020-07-22
wave,1666,2020-07-22
handling,1665,2020-07-22
taken,1665,2020-07-22
abc,1663,2020-07-22
buy,1661,2020-07-22
registra,1659,2020-07-22
herd,1658,2020-07-22
speakerpelosi,1656,2020-07-22
meses,1656,2020-07-22
failed,1652,2020-07-22
behind,1651,2020-07-22
nacional,1647,2020-07-22
effective,1646,2020-07-22
रह,1644,2020-07-22
click,1644,2020-07-22
ways,1643,2020-07-22
reality,1642,2020-07-22
hell,1641,2020-07-22
area,1639,2020-07-22
पर,1639,2020-07-22
coronaviruspandemic,1634,2020-07-22
que,1634,2020-07-22
that,1634,2020-07-22
seriously,1628,2020-07-22
effects,1627,2020-07-22
evidence,1625,2020-07-22
analysis,1621,2020-07-22
immune,1618,2020-07-22
vs,1616,2020-07-22
website,1616,2020-07-22
decision,1615,2020-07-22
went,1614,2020-07-22
failure,1614,2020-07-22
lying,1612,2020-07-22
nancy,1612,2020-07-22
mass,1612,2020-07-22
uso,1610,2020-07-22
killing,1608,2020-07-22
hi,1607,2020-07-22
lead,1606,2020-07-22
delhi,1605,2020-07-22
patient,1604,2020-07-22
asked,1604,2020-07-22
ao,1603,2020-07-22
prevención,1602,2020-07-22
31,1601,2020-07-22
mal,1598,2020-07-22
prueba,1596,2020-07-22
según,1596,2020-07-22
45,1592,2020-07-22
tweet,1591,2020-07-22
zero,1588,2020-07-22
program,1586,2020-07-22
looks,1586,2020-07-22
tomorrow,1585,2020-07-22
plasma,1585,2020-07-22
covered,1584,2020-07-22
damn,1582,2020-07-22
vamos,1581,2020-07-22
vacunas,1579,2020-07-22
ou,1579,2020-07-22
rates,1578,2020-07-22
run,1576,2020-07-22
sigue,1575,2020-07-22
ones,1571,2020-07-22
beijing,1570,2020-07-22
fund,1569,2020-07-22
records,1563,2020-07-22
responsible,1562,2020-07-22
morning,1561,2020-07-22
leave,1559,2020-07-22
private,1559,2020-07-22
whether,1557,2020-07-22
tan,1554,2020-07-22
happen,1553,2020-07-22
bring,1553,2020-07-22
deadly,1548,2020-07-22
tv,1547,2020-07-22
mandatory,1544,2020-07-22
reopen,1544,2020-07-22
todas,1542,2020-07-22
wearamask,1541,2020-07-22
poor,1541,2020-07-22
director,1541,2020-07-22
within,1539,2020-07-22
nurses,1537,2020-07-22
worldwide,1536,2020-07-22
guess,1533,2020-07-22
sports,1532,2020-07-22
essential,1530,2020-07-22
happening,1530,2020-07-22
mejor,1527,2020-07-22
challenges,1527,2020-07-22
lab,1525,2020-07-22
gon,1523,2020-07-22
wonder,1523,2020-07-22
simple,1522,2020-07-22
discuss,1520,2020-07-22
helping,1518,2020-07-22
guy,1518,2020-07-22
august,1518,2020-07-22
warns,1518,2020-07-22
antibodies,1517,2020-07-22
resources,1514,2020-07-22
move,1514,2020-07-22
op,1512,2020-07-22
nygovcuomo,1512,2020-07-22
book,1512,2020-07-22
serious,1511,2020-07-22
protests,1509,2020-07-22
dice,1507,2020-07-22
año,1506,2020-07-22
hold,1504,2020-07-22
pretty,1503,2020-07-22
giving,1503,2020-07-22
lie,1498,2020-07-22
third,1498,2020-07-22
center,1497,2020-07-22
joe,1497,2020-07-22
vous,1497,2020-07-22
datos,1495,2020-07-22
distance,1493,2020-07-22
cure,1493,2020-07-22
recorded,1490,2020-07-22
cut,1489,2020-07-22
140,1488,2020-07-22
major,1488,2020-07-22
lockdowns,1487,2020-07-22
advice,1487,2020-07-22
gates,1485,2020-07-22
package,1480,2020-07-22
transmission,1480,2020-07-22
trials,1471,2020-07-22
indonesia,1471,2020-07-22
obama,1471,2020-07-22
changed,1467,2020-07-22
thread,1465,2020-07-22
só,1464,2020-07-22
slow,1462,2020-07-22
leader,1461,2020-07-22
heart,1460,2020-07-22
growth,1460,2020-07-22
date,1460,2020-07-22
politics,1460,2020-07-22
rising,1459,2020-07-22
russia,1457,2020-07-22
médicos,1456,2020-07-22
een,1456,2020-07-22
mga,1455,2020-07-22
official,1453,2020-07-22
novel,1450,2020-07-22
nigeria,1447,2020-07-22
trust,1444,2020-07-22
29,1443,2020-07-22
experience,1442,2020-07-22
pandemi,1439,2020-07-22
players,1439,2020-07-22
80,1439,2020-07-22
chief,1437,2020-07-22
pcr,1437,2020-07-22
90,1436,2020-07-22
ke,1435,2020-07-22
causa,1433,2020-07-22
agree,1433,2020-07-22
mexico,1430,2020-07-22
unidos,1430,2020-07-22
biggest,1430,2020-07-22
blood,1424,2020-07-22
favor,1424,2020-07-22
nytimes,1422,2020-07-22
frente,1422,2020-07-22
evitar,1422,2020-07-22
coronavirus,236812,2020-06-04
covid,218070,2020-06-04
19,205036,2020-06-04
covid19,166229,2020-06-04
amp,37574,2020-06-04
people,35568,2020-06-04
cases,34019,2020-06-04
new,32782,2020-06-04
pandemic,31360,2020-06-04
via,23496,2020-06-04
us,21923,2020-06-04
nan,20745,2020-06-04
casos,18929,2020-06-04
news,18669,2020-06-04
virus,18209,2020-06-04
health,18022,2020-06-04
2020,17485,2020-06-04
deaths,17350,2020-06-04
get,16826,2020-06-04
one,16609,2020-06-04
like,16281,2020-06-04
time,14885,2020-06-04
crisis,14566,2020-06-04
000,14248,2020-06-04
trump,14031,2020-06-04
lockdown,13659,2020-06-04
da,13650,2020-06-04
positive,13507,2020-06-04
si,13500,2020-06-04
floyd,13118,2020-06-04
help,13088,2020-06-04
di,13076,2020-06-04
world,13003,2020-06-04
death,13002,2020-06-04
still,12530,2020-06-04
covidー19,12407,2020-06-04
government,12061,2020-06-04
pandemia,11954,2020-06-04
na,11918,2020-06-04
need,11841,2020-06-04
would,11727,2020-06-04
due,11695,2020-06-04
may,11601,2020-06-04
please,11527,2020-06-04
george,11356,2020-06-04
know,11187,2020-06-04
total,11176,2020-06-04
today,10937,2020-06-04
day,10913,2020-06-04
could,10730,2020-06-04
social,10730,2020-06-04
see,10557,2020-06-04
many,10432,2020-06-04
june,10412,2020-06-04
uk,10362,2020-06-04
read,10180,2020-06-04
work,10135,2020-06-04
back,10120,2020-06-04
go,10020,2020-06-04
corona,9977,2020-06-04
test,9888,2020-06-04
going,9627,2020-06-04
et,9603,2020-06-04
realdonaldtrump,9569,2020-06-04
says,9566,2020-06-04
home,9468,2020-06-04
state,9466,2020-06-04
even,9193,2020-06-04
china,9133,2020-06-04
tested,9017,2020-06-04
support,9003,2020-06-04
also,8996,2020-06-04
10,8766,2020-06-04
take,8697,2020-06-04
il,8683,2020-06-04
india,8565,2020-06-04
protests,8535,2020-06-04
des,8311,2020-06-04
em,8300,2020-06-04
per,8296,2020-06-04
business,8267,2020-06-04
good,8241,2020-06-04
testing,8186,2020-06-04
right,8148,2020-06-04
re,8141,2020-06-04
die,8027,2020-06-04
live,8027,2020-06-04
care,8021,2020-06-04
spread,7991,2020-06-04
public,7975,2020-06-04
make,7966,2020-06-04
well,7955,2020-06-04
data,7894,2020-06-04
du,7863,2020-06-04
country,7862,2020-06-04
first,7740,2020-06-04
think,7711,2020-06-04
patients,7702,2020-06-04
police,7609,2020-06-04
mil,7556,2020-06-04
24,7511,2020-06-04
said,7477,2020-06-04
say,7353,2020-06-04
let,7253,2020-06-04
20,7237,2020-06-04
impact,7224,2020-06-04
report,7176,2020-06-04
black,7101,2020-06-04
want,7083,2020-06-04
com,7055,2020-06-04
salud,7045,2020-06-04
gobierno,7023,2020-06-04
last,6982,2020-06-04
died,6939,2020-06-04
number,6869,2020-06-04
vaccine,6845,2020-06-04
não,6781,2020-06-04
times,6720,2020-06-04
response,6651,2020-06-04
way,6596,2020-06-04
post,6580,2020-06-04
hospital,6502,2020-06-04
safe,6492,2020-06-04
daily,6477,2020-06-04
must,6473,2020-06-04
risk,6461,2020-06-04
face,6402,2020-06-04
latest,6392,2020-06-04
lives,6356,2020-06-04
global,6297,2020-06-04
update,6289,2020-06-04
since,6274,2020-06-04
economy,6237,2020-06-04
much,6212,2020-06-04
great,6185,2020-06-04
really,6173,2020-06-04
muertes,6151,2020-06-04
days,6127,2020-06-04
de,6115,2020-06-04
workers,6091,2020-06-04
the,6077,2020-06-04
week,6064,2020-06-04
11,6060,2020-06-04
país,6037,2020-06-04
year,6018,2020-06-04
eu,6012,2020-06-04
stay,5939,2020-06-04
keep,5939,2020-06-04
got,5922,2020-06-04
ser,5840,2020-06-04
man,5826,2020-06-04
est,5806,2020-06-04
méxico,5805,2020-06-04
usa,5788,2020-06-04
100,5741,2020-06-04
everyone,5741,2020-06-04
nuevos,5739,2020-06-04
tests,5733,2020-06-04
pour,5726,2020-06-04
mais,5677,2020-06-04
dan,5659,2020-06-04
media,5648,2020-06-04
covid_19,5628,2020-06-04
stop,5608,2020-06-04
million,5602,2020-06-04
two,5562,2020-06-04
personas,5557,2020-06-04
study,5523,2020-06-04
article,5501,2020-06-04
día,5462,2020-06-04
gt,5402,2020-06-04
